,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,B,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO
,OBJID_A,RA,DEC,NH,ENERGY_SLOPE,ENERGY_SLOPE_ERROR,EXPOSURE_TIME,nufnu_3keV(erg.s-1.cm-2),nufnu_error_3keV(erg.s-1.cm-2),nufnu_0.5keV(erg.s-1.cm-2),nufnu_error_0.5keV(erg.s-1.cm-2),upper_limit_0.5keV(erg.s-1.cm-2),nufnu_1.5keV(erg.s-1.cm-2),nufnu_error_1.5keV(erg.s-1.cm-2),upper_limit_1.5keV(erg.s-1.cm-2),nufnu_4.5keV(erg.s-1.cm-2),nufnu_error_4.5keV(erg.s-1.cm-2),upper_limit_4.5keV(erg.s-1.cm-2),pos_err,OBJID_B,ALPHA_J2000,DELTA_J2000,MAG_AUTO,Reliability,LR,duplicates,duplicates_LR,duplicates_R
793,4053.0,33.43749166666666,-0.3509472222222222,2.66e+20,0.8,-999/-999,10845.6,1.64299e-14,5.89229e-15,2.90014e-14,1.04008e-14,-999.0,3.86133e-15,-1.52186e-11,5.60424e-14,5.2845500000000006e-14,-2.31421e-11,8.522080000000002e-14,5.0,12326596.0,33.43753729879204,-0.3528295032399185,23.027040481567386,1.0,0.004307082435679231,,,
794,4150.0,0.9205583333333324,0.07516,2.92e+20,0.8,-999/-999,8428.3,2.43632e-14,7.46658e-15,3.1073400000000007e-14,1.12767e-14,-999.0,8.94771e-15,7.38062e-15,-999.0,1.3569799999999996e-14,1.11932e-14,-999.0,5.0,9633880.0,0.9210553954109784,0.07530744317076643,18.661279678344727,0.897439050703718,0.030276293782197854,9633451,0.0034600293234849215,0.10256094929628211
795,4151.0,0.8244416666666723,0.14788833333333334,2.91e+20,0.8,-999/-999,8802.4,2.22672e-14,7.187439999999998e-15,2.48346e-14,1.0182899999999999e-14,-999.0,7.15594e-15,6.51994e-15,-999.0,2.1706900000000006e-14,1.40114e-14,-999.0,5.0,9639381.0,0.8239479046977625,0.14966659164816468,20.07487297058105,0.4591686232410586,0.017349899729339587,9639176;9639066;9639073;9639166,0.006448869107309377;0.005003459809833802;0.004082394520776783;0.0049008413683497955,0.1706706318571764;0.13241758097531126;0.10804140086539099;0.12970176306106285
796,4152.0,0.8987500000000068,0.034631944444444444,2.91e+20,0.8,-999/-999,9235.2,1.59229e-14,6.2199e-15,4.735100000000001e-15,4.6413899999999995e-15,-999.0,1.3643899999999999e-14,9.30202e-15,-999.0,3.1046e-14,1.71963e-14,-999.0,5.0,9630362.0,0.8991958663041506,0.03384383996987254,19.4453182220459,0.6947073215852977,0.02836073156081837,9630242;9630344,0.0034376516575747454;0.009025616586445814,0.08420663516579958;0.22108604324890266
797,4153.0,0.85967500000001,0.19901694444444445,2.92e+20,0.8,-999/-999,8673.0,2.64372e-14,7.74312e-15,1.17926e-14,6.9847200000000004e-15,-999.0,3.39644e-14,1.4121600000000001e-14,-999.0,2.57491e-14,1.52512e-14,-999.0,5.0,9643341.0,0.8611174261758282,0.19925029924486107,18.99986457824707,0.6277621222104836,0.029542980312813,9643240;9643080;9643106;9643202,0.0044800708948485365;0.004528824816153378;0.004354243555616413;0.004154668683463385,0.0951975319627374;0.09623350953779392;0.09252381263340495;0.0882830236555802
798,4154.0,0.9797166666666612,0.12621666666666667,2.92e+20,0.8,-999/-999,9179.6,4.74957e-14,1.00937e-14,5.0867500000000004e-14,1.44137e-14,-999.0,4.06876e-14,1.55643e-14,-999.0,1.2340999999999999e-14,1.04926e-14,-999.0,5.0,9637527.0,0.9811807723393964,0.12682085992502307,20.031234741210934,1.0,0.017863863030255087,,,
799,4155.0,0.8127583333333348,0.037945,2.9e+20,0.8,-999/-999,9321.0,2.6848400000000005e-14,7.738079999999997e-15,2.87337e-14,-1.37853e-11,3.9625900000000004e-14,4.31653e-14,1.5916100000000002e-14,-999.0,3.92689e-14,1.84624e-14,-999.0,5.0,9630786.0,0.8136251970757651,0.03921075421007872,19.69283866882324,0.7888615934270812,0.018832297144697793,9630757,0.005040454807750461,0.21113840657291882
800,4156.0,0.8756208333333291,-0.002461944444444444,2.92e+20,0.8,-999/-999,9174.8,6.383930000000001e-14,1.1752899999999999e-14,8.68278e-14,1.7982599999999995e-14,-999.0,2.34389e-14,1.16519e-14,-999.0,2.36959e-14,1.4394299999999995e-14,-999.0,5.0,9627300.0,0.8770705881607957,-0.002283796941207964,18.76030731201172,0.8467780320236505,0.022970692537311644,9627086,0.00415647853775242,0.15322196797634946
801,4158.0,0.907541666666674,-0.026264999999999997,2.93e+20,0.8,-999/-999,8710.0,1.91712e-14,7.05432e-15,5.70593e-15,5.22426e-15,-999.0,3.2838e-14,1.48091e-14,-999.0,1.24491e-14,1.13982e-14,-999.0,5.0,9624596.0,0.9074068108385709,-0.026356508941517757,23.36432456970215,0.515514436318615,0.005949599507461364,9624552,0.005591492435469597,0.48448556368138496
802,4189.0,-2.8917541666667144,0.7301213888888889,3.36e+20,0.8,-999/-999,11156.4,2.79417e-14,7.017e-15,1.90651e-14,7.70721e-15,-999.0,8.891209999999999e-15,6.401380000000001e-15,-999.0,5.36961e-14,1.88263e-14,-999.0,5.0,4283338.0,-2.8909661997064973,0.7292044572259431,19.70781135559082,0.5268742473656647,0.019632014595129733,4283322;4283350,0.006315839111441249;0.011313437186442801,0.16950135006260403;0.3036244025717313
803,4190.0,-2.873441666666679,0.6552086111111112,3.37e+20,0.79,+0.17/-0.15,11087.6,1.7961400000000004e-13,1.6984799999999995e-14,8.75498e-14,1.59089e-14,-999.0,2.02874e-13,2.8604000000000005e-14,-999.0,1.93744e-13,3.46067e-14,-999.0,5.0,4276979.0,-2.873274825916156,0.6551780992060409,17.646596908569336,1.0,0.02601097677969218,,,
804,4192.0,-2.9672041666667037,0.8062616666666668,3.34e+20,0.8,-999/-999,10605.7,3.39826e-14,7.71375e-15,1.54418e-14,7.14995e-15,-999.0,4.32842e-14,1.41423e-14,-999.0,3.2669e-14,1.51265e-14,-999.0,5.0,4290141.0,-2.967396943628273,0.8063706976460252,24.812274932861328,0.5781324101933768,0.004118772168555942,4290170,0.0030054991850917002,0.42186758980662326
805,4210.0,17.481791666666652,0.9163908333333334,2.7e+20,0.8,-999/-999,1083.2,1.0936400000000001e-13,4.39104e-14,3.22469e-14,3.1300599999999996e-14,-999.0,1.41272e-13,7.95673e-14,-999.0,1.4313800000000004e-13,1.00364e-13,-999.0,5.0,9497921.0,17.48178148366608,0.916845401835378,18.26442146301269,0.5295033457519239,0.03542669068686296,9497077;9497661,0.010146012262149093;0.021332805715064674,0.15164688924331796;0.31884976500475815
806,4253.0,9.988129166666653,-0.21251333333333333,2.12e+20,0.8,-999/-999,3852.7,4.36596e-14,1.61304e-14,7.52854e-14,2.7814800000000004e-14,-999.0,7.62389e-14,-4.22024e-11,1.5114e-13,1.94247e-14,-6.45338e-11,2.31116e-13,5.0,16260607.0,9.987751783663883,-0.2115560905320196,24.814943313598636,1.0,0.0035974204135443277,,,
807,4261.0,14.11981666666668,0.5787,2.79e+20,0.8,-999/-999,6222.9,2.61122e-14,9.222549999999999e-15,1.98648e-14,1.06044e-14,-999.0,1.92266e-14,1.26947e-14,-999.0,2.91976e-14,1.9278299999999998e-14,-999.0,5.0,8909809.0,14.120197445913734,0.5793439173558643,18.635210037231445,0.7767309788712653,0.03176946012199259,8909504,0.009132037289839148,0.2232690211287347
808,4262.0,14.124775,0.5043322222222222,2.79e+20,0.8,-999/-999,6381.1,1.98216e-14,8.12135e-15,1.50782e-14,-1.44014e-11,5.81041e-14,2.5542099999999998e-14,1.48129e-14,-999.0,3.87882e-14,2.2494900000000002e-14,-999.0,5.0,8903636.0,14.124581651816658,0.5037169723311523,22.903564453125,0.4244696910452713,0.006876958130280054,8903635;8903725,0.0051399596018581505;0.004184375965287652,0.31725612150805055;0.2582741874466782
809,4263.0,14.010054166666665,0.5781277777777778,2.8e+20,0.8,-999/-999,6296.9,3.041790000000001e-14,1.00521e-14,2.31423e-14,1.16323e-14,-999.0,3.358209999999999e-14,1.68797e-14,-999.0,1.70048e-14,1.50274e-14,-999.0,5.0,8723784.0,14.009018359851904,0.5781673919661949,19.24112319946289,1.0,0.02243612872389721,,,
810,4264.0,14.204979166666675,0.6616513888888889,2.81e+20,0.8,-999/-999,6373.8,3.28258e-14,1.07445e-14,6.48019e-15,6.4092200000000004e-15,-999.0,3.75829e-14,1.87843e-14,-999.0,5.706e-14,2.85192e-14,-999.0,5.0,8915431.0,14.204526975777553,0.6618731310791525,20.02750587463379,0.8043089339229497,0.023814582342824978,8915328,0.005794167900282907,0.1956910660770504
811,4265.0,13.952100000000002,0.4961302777777778,2.8e+20,0.8,-999/-999,6381.1,1.9966499999999998e-14,8.675100000000002e-15,1.7725999999999995e-14,1.08645e-14,-999.0,2.28659e-14,-2.23336e-11,8.48777e-14,3.90583e-14,2.39393e-14,-999.0,5.0,8715161.0,13.950974444357591,0.4970492023241408,23.845428466796875,0.3468672010052995,0.0041848395571752505,8715010;8715172,0.004074203282534683;0.003805630744435928,0.3376969342866082;0.3154358647080922
812,4276.0,23.727179166666673,-0.7159599999999999,2.64e+20,0.8,-999/-999,14203.2,1.9555000000000002e-14,5.477600000000001e-15,1.03487e-14,5.34945e-15,-999.0,1.51762e-14,7.84487e-15,-999.0,3.07796e-14,1.3590600000000001e-14,-999.0,5.0,10115331.0,23.727600715661282,-0.7168815911022722,21.344953536987305,0.31921605880579523,0.012588715273037761,10115278;10115393;10115428;10115493;10115571,0.0037762612155205753;0.002225867539448412;0.005218700367787388;0.0042194288725633565;0.0114073737629693,0.09575585721772992;0.056442031450840625;0.13233224577423064;0.10699340050972765;0.289260406241676
813,4279.0,23.59942916666665,-0.6633586111111112,2.63e+20,0.8,-999/-999,14463.2,1.9342599999999998e-14,5.4756e-15,1.42113e-14,6.25501e-15,-999.0,2.50228e-14,9.97584e-15,-999.0,6.34003e-15,6.37235e-15,-999.0,5.0,9932092.0,23.598573297126368,-0.6638021797860992,23.364288330078125,0.5703728992458298,0.00529330924259329,9932193,0.003987126853848736,0.4296271007541702
814,4280.0,23.58755833333333,-0.6089825,2.61e+20,0.8,-999/-999,13919.9,7.59458e-14,1.0396e-14,7.693210000000002e-14,1.36637e-14,-999.0,5.4061900000000004e-14,1.3867700000000002e-14,-999.0,4.48418e-14,1.5744399999999994e-14,-999.0,5.0,9936993.0,23.586998173368944,-0.6085210110483772,18.05914878845215,1.0,0.030616681482593115,,,
815,4282.0,23.651437499999986,-0.7427536111111109,2.65e+20,0.8,-999/-999,14150.4,1.3630500000000001e-14,4.79465e-15,1.06904e-14,5.6388599999999995e-15,-999.0,1.17491e-14,7.0842e-15,-999.0,1.1915600000000001e-14,8.979799999999998e-15,-999.0,5.0,10113548.0,23.651219877825213,-0.7423061558126073,21.037473678588867,1.0,0.013656245807807214,,,
816,4283.0,23.62335416666667,-0.7311641666666667,2.65e+20,0.8,-999/-999,14336.6,1.0468799999999997e-14,4.24669e-15,6.156100000000001e-15,4.26117e-15,-999.0,1.35308e-14,7.75011e-15,-999.0,6.8574e-15,6.8735600000000004e-15,-999.0,5.0,9926807.0,23.623776592040237,-0.7319833270166421,20.87598991394043,0.5544067777557244,0.015844403896987328,9927019,0.012734618821902457,0.4455932222442756
817,4284.0,23.737024999999992,-0.4607686111111111,2.5e+20,0.8,-999/-999,14486.7,2.07539e-14,5.85961e-15,1.65346e-14,6.9965e-15,-999.0,1.95777e-14,9.25319e-15,-999.0,1.49071e-14,1.00709e-14,-999.0,5.0,10137872.0,23.737341540706048,-0.4611703830643298,21.40822029113769,1.0,0.014364487221990175,,,
818,4285.0,23.761162500000008,-0.4353586111111111,2.5e+20,0.8,-999/-999,13339.5,1.87508e-14,5.7233400000000004e-15,1.6434299999999995e-14,7.14221e-15,-999.0,8.11113e-15,6.03915e-15,-999.0,2.4703299999999997e-14,1.3032900000000001e-14,-999.0,5.0,10140538.0,23.759804393954035,-0.4348137961873611,20.18900489807129,0.5271854743192657,0.02467381523975405,10140560;10140324,0.013543536045124911;0.00858556048277624,0.2893737917922587;0.18344073388847557
819,4286.0,23.70426666666665,-0.41839583333333336,2.49e+20,0.8,-999/-999,12904.9,7.892589999999999e-14,1.1306299999999997e-14,4.03386e-14,1.10609e-14,-999.0,1.02421e-13,2.152e-14,-999.0,6.50018e-14,2.12346e-14,-999.0,5.0,10142276.0,23.703583333912693,-0.4182131409906363,19.463438034057614,1.0,0.02918897921934297,,,
820,4287.0,23.650441666666666,-0.4111047222222222,2.5e+20,0.8,-999/-999,7439.5,1.0766700000000001e-13,1.49897e-14,4.35699e-14,1.28297e-14,-999.0,1.71911e-13,3.20308e-14,-999.0,6.548769999999998e-14,2.36962e-14,-999.0,5.0,10142724.0,23.650497481146093,-0.4116553346916996,19.633228302001953,0.9149473587793752,0.03067167441806824,10142801,0.002851209848177531,0.08505264122062485
821,4343.0,-21.614987500000037,0.4039811111111111,5.28e+20,0.8,-999/-999,6653.8,3.03127e-14,1.0134000000000001e-14,4.2706599999999995e-14,1.6656400000000006e-14,-999.0,0.0,-2.48243e-11,7.0201e-14,3.14329e-14,1.93108e-14,-999.0,5.0,2281007.0,-21.613663919407767,0.405209894340174,23.12660217285156,0.6694606617602226,0.0047563125790197796,2280852,0.0023483805727987873,0.3305393382397774
822,4344.0,-21.653716666666693,0.5399075,5.41e+20,0.8,-999/-999,6810.9,2.55051e-14,9.27458e-15,1.68604e-14,1.10346e-14,-999.0,2.0803400000000004e-14,1.36152e-14,-999.0,3.07521e-14,2.0126300000000002e-14,-999.0,5.0,2296315.0,-21.65524695194517,0.5394256596918112,18.12990379333496,0.877237047053044,0.023411037956631152,2295895,0.003276204716574778,0.12276295294695608
823,4345.0,-21.617070833333344,0.6014833333333333,5.45e+20,0.8,-999/-999,6136.1,3.025350000000001e-14,1.0184399999999999e-14,2.00316e-14,-2.02071e-11,6.62466e-14,2.46549e-14,1.49401e-14,-999.0,7.28808e-14,3.11055e-14,-999.0,5.0,2303326.0,-21.61848502371305,0.6016821673327915,22.263551712036133,0.6277348114034407,0.00592002245577837,2303176,0.003510747270920145,0.3722651885965593
824,4346.0,-21.6404541666667,0.381655,5.26e+20,0.8,-999/-999,7113.4,2.5945299999999997e-14,9.53216e-15,4.2616199999999995e-14,1.7656999999999998e-14,-999.0,1.06098e-14,9.82061e-15,-999.0,6.285259999999998e-14,-3.45851e-11,1.0369100000000001e-13,5.0,2278749.0,-21.641776315995735,0.3813344355250949,23.793701171875,1.0,0.00443625671479561,,,
825,4383.0,16.87532916666666,-0.8021550000000001,4.21e+20,0.8,-999/-999,3147.2,5.816559999999998e-14,1.87538e-14,5.48433e-14,2.6140300000000002e-14,-999.0,4.84969e-14,2.65145e-14,-999.0,3.62887e-14,2.89985e-14,-999.0,5.0,8776619.0,16.87569052739826,-0.8021005992388894,19.559534072875977,0.8145497420401877,0.03209840580969294,8776263;8776431,0.003454500257910598;0.003853411500304171,0.08766361515403114;0.09778664280578118
826,4384.0,16.80945833333334,-0.8333944444444444,4.22e+20,0.8,-999/-999,3203.1,4.54834e-14,1.7316e-14,4.2905e-14,2.3595e-14,-999.0,2.8441e-14,2.21328e-14,-999.0,4.2558999999999994e-14,3.31194e-14,-999.0,5.0,8773038.0,16.80855868059173,-0.8332042638086076,21.51583671569824,0.45721640200841085,0.009946549512532675,8772836;8772888,0.0072777797609059666;0.004530247922043727,0.33454016115823637;0.20824343683335267
827,4398.0,13.151979166666678,0.5432513888888889,2.58e+20,0.8,-999/-999,4862.8,3.3001e-14,1.14786e-14,3.48311e-14,1.55334e-14,-999.0,3.41851e-14,1.89807e-14,-999.0,4.33589e-14,-4.5201e-11,1.72089e-13,5.0,8508270.0,13.15305251128751,0.5428612691173306,19.279630661010746,0.6440754825638464,0.020618111375991708,8508206;8508282;8508349,0.004772672482826814;0.003739788096777984;0.0028813768518910687,0.14909034471873478;0.11682475563322312;0.09000941708419564
828,4399.0,13.106645833333348,0.44018333333333337,2.57e+20,0.8,-999/-999,4931.0,3.59531e-14,1.20208e-14,2.5291999999999998e-14,1.36572e-14,-999.0,1.8627700000000006e-14,1.41336e-14,-999.0,5.6715599999999994e-14,3.06254e-14,-999.0,5.0,8497284.0,13.106916069466697,0.4411180658697344,19.925989151000977,0.816021435202331,0.02181442674292807,8497053,0.004918237133136931,0.18397856479766903
829,4423.0,-37.094841666666696,-0.5848063888888889,3.55e+20,0.8,-999/-999,1487.3,6.36241e-14,2.8245999999999997e-14,2.33402e-14,2.26616e-14,-999.0,0.0,-7.15324e-11,2.13201e-13,1.94418e-13,9.44038e-14,-999.0,5.0,5038199.0,-37.093344637124964,-0.5847625509021357,19.826459884643555,0.6506580039513618,0.015402791272933418,5037994;5038023,0.004148982759379676;0.004120863788776116,0.17526491093795546;0.17407708511068284
830,4480.0,16.670141666666666,-0.8631555555555556,4.18e+20,0.8,-999/-999,1963.2,2.35348e-13,3.31476e-14,1.10775e-13,3.1948500000000004e-14,-999.0,2.94448e-13,5.98057e-14,-999.0,2.2036599999999999e-13,6.35556e-14,-999.0,5.0,8769672.0,16.671032180722538,-0.8635479913957403,20.065828323364254,0.7757267643823248,0.023360731873870066,8769531,0.006753907644170971,0.22427323561767523
831,4481.0,16.31028333333333,-0.8765105555555556,4.02e+20,0.8,-999/-999,2971.5,7.71438e-14,2.29424e-14,3.60796e-14,-4.28664e-11,4.77217e-13,9.68841e-14,3.96033e-14,-999.0,1.45274e-13,5.938350000000001e-14,-999.0,5.0,8562373.0,16.310189588058115,-0.8765840535982028,19.90312385559082,0.855231246350051,0.02424580306773055,8562245,0.004104193697713408,0.144768753649949
832,4523.0,25.140291666666656,-0.7650727777777778,2.73e+20,0.8,-999/-999,9183.5,5.1609900000000006e-14,1.0165399999999999e-14,4.06161e-14,1.2321e-14,-999.0,3.7015e-14,1.41288e-14,-999.0,5.619160000000001e-14,2.14692e-14,-999.0,5.0,10324721.0,25.141290833008465,-0.7659845608230995,19.70612144470215,0.7085529627183397,0.01887343573281786,10324689,0.007763155638433424,0.29144703728166027
833,4524.0,25.171995833333305,-0.7595158333333333,2.73e+20,0.8,-999/-999,9260.6,4.23786e-14,9.34116e-15,2.918520000000001e-14,1.04313e-14,-999.0,2.43044e-14,1.14981e-14,-999.0,6.465e-14,2.3107e-14,-999.0,5.0,10325098.0,25.171954321087327,-0.7595524788779644,20.60611343383789,0.5858305120772118,0.018740714288765312,10325001;10325120;10325156,0.003979976547198633;0.004494967256057063;0.0047743354341190335,0.12441317138581062;0.14051166507377008;0.14924465146320745
834,4525.0,25.23464583333333,-0.8644708333333333,2.73e+20,0.8,-999/-999,9263.9,1.48497e-14,6.04428e-15,1.05213e-14,6.880410000000001e-15,-999.0,7.66537e-15,6.91018e-15,-999.0,2.3306299999999998e-14,1.5241200000000005e-14,-999.0,5.0,10316253.0,25.23563825488883,-0.8643543828511376,22.827184677124023,0.5754125576928366,0.006307154236434051,10316333,0.004653945155840422,0.42458744230716344
835,4526.0,25.161900000000006,-0.7142191666666666,2.72e+20,0.8,-999/-999,9172.1,6.248060000000002e-14,1.19468e-14,4.02198e-14,1.2967500000000001e-14,-999.0,6.59743e-14,2.0150299999999998e-14,-999.0,5.57057e-14,2.28103e-14,-999.0,5.0,10327963.0,25.16193963397977,-0.7145920934348491,19.884654998779297,0.5003962434858491,0.023261731663134208,10328072,0.023224891619824224,0.49960375651415095
836,4527.0,25.20986666666667,-0.7336738888888888,2.73e+20,0.8,-999/-999,9246.4,5.59371e-14,1.14017e-14,4.3339999999999995e-14,1.3354699999999999e-14,-999.0,2.7073400000000005e-14,1.26752e-14,-999.0,8.22671e-14,2.7174599999999998e-14,-999.0,5.0,10326771.0,25.208441497972032,-0.7329388569855531,21.930908203125,1.0,0.008082704911632302,,,
837,4561.0,-5.621637500000078,0.29113805555555555,3.56e+20,0.8,-999/-999,4442.5,3.6151e-14,1.2573e-14,0.0,-2.30437e-11,8.7551e-14,7.32949e-14,2.7810500000000002e-14,-999.0,2.76091e-14,2.0952200000000006e-14,-999.0,5.0,6593411.0,-5.621307551873372,0.29202206029591804,19.031801223754886,0.8456331244439195,0.0368072454001759,6593022;6592943,0.0036616146302090305;0.003057397794933826,0.08412426919180514;0.07024260636427537
838,4562.0,-5.605025000000068,0.29744055555555554,3.56e+20,0.8,-999/-999,4500.0,4.43447e-14,1.38445e-14,4.06913e-14,1.7862700000000005e-14,-999.0,8.990889999999999e-14,-3.50541e-11,1.85905e-13,8.46937e-14,3.71789e-14,-999.0,5.0,6593767.0,-5.603400214724501,0.29781702032770346,23.236486434936523,0.540704920159226,0.005177464436283993,6593536,0.0043979328705489856,0.45929507984077406
839,4563.0,-5.609333333333326,0.26941777777777776,3.55e+20,0.8,-999/-999,4664.5,1.0460899999999999e-13,1.9772200000000002e-14,4.79649e-14,1.75725e-14,-999.0,1.32611e-13,3.431619999999999e-14,-999.0,9.990610000000001e-14,3.66017e-14,-999.0,5.0,6590762.0,-5.609083027533528,0.2695288527471509,23.850698471069336,1.0,0.0054414790720562845,,,
840,4564.0,-5.618704166666703,0.2647883333333333,3.55e+20,0.8,-999/-999,4530.9,8.48369e-14,1.83599e-14,7.777469999999998e-14,2.46041e-14,-999.0,5.37746e-14,2.3987299999999998e-14,-999.0,8.102539999999998e-14,3.6143099999999995e-14,-999.0,5.0,6590066.0,-5.618141328530044,0.26302461640896857,22.5679931640625,0.43165053694352107,0.005086351492476108,6590098;6590336,0.004028266623662561;0.002668875838234951,0.3418567225697442;0.22649274048673462
841,4565.0,-5.588870833333374,0.2697363888888889,3.55e+20,0.759,+0.17/-0.14,4477.6,4.55656e-13,4.0866e-14,2.67246e-13,4.266690000000001e-14,-999.0,4.2066999999999996e-13,6.2867e-14,-999.0,4.965140000000002e-13,8.49063e-14,-999.0,5.0,6590939.0,-5.588656454698651,0.26963635536953745,20.140966415405273,0.8612455561325723,0.031041223693568723,6590991,0.0050010217177858555,0.1387544438674278
842,4566.0,-5.589729166666699,0.2789947222222222,3.55e+20,0.443,+0.24/-0.18,4635.7,2.5124299999999996e-13,3.45914e-14,5.06659e-14,1.75947e-14,-999.0,2.343880000000001e-13,4.52075e-14,-999.0,3.1217399999999996e-13,6.57518e-14,-999.0,5.0,6591768.0,-5.590378069144607,0.2786958323036935,24.776752471923828,1.0,0.004101705049100377,,,
843,4567.0,-5.600333333333367,0.26559666666666665,3.55e+20,0.5329999999999999,+0.25/-0.19,4344.8,2.74636e-13,3.61137e-14,1.66884e-13,3.4137599999999997e-14,-999.0,1.25078e-13,3.62476e-14,-999.0,3.28796e-13,7.3956e-14,-999.0,5.0,6590537.0,-5.6021588853619155,0.2662553082856945,20.17597198486328,0.7289563615722742,0.01996667634402847,6590323,0.0074240940732330915,0.2710436384277258
844,4570.0,-5.579716666666684,0.2740002777777778,3.55e+20,0.397,+0.24/-0.19,4773.7,2.77844e-13,3.742e-14,1.05077e-13,2.5608999999999998e-14,-999.0,1.64417e-13,4.00712e-14,-999.0,3.52729e-13,7.46557e-14,-999.0,5.0,6591368.0,-5.579128939316433,0.2742637359354064,20.85263442993164,0.4492760172554435,0.016763589389977754,6591160;6591364,0.00901993522786146;0.011528926405885319,0.24174062492239592;0.3089833578221606
845,4571.0,-5.585912500000006,0.25774277777777777,3.54e+20,0.8,-999/-999,4272.3,1.64334e-13,2.54124e-14,2.0076900000000002e-13,3.78092e-14,-999.0,1.3886e-13,3.71583e-14,-999.0,2.510550000000001e-13,-9.69913e-11,1.38312e-12,5.0,6589673.0,-5.587123433077352,0.2584297620977085,20.2403621673584,0.6703498562412882,0.02337412778198474,6589361;6589212;6589277,0.005025599210842856;0.0025250461888034225;0.003943777269092688,0.1441298575902959;0.07241615026044235;0.1131041359079736
846,4572.0,-5.635962500000005,0.24734777777777775,3.55e+20,0.8,-999/-999,4894.6,2.641e-14,1.07335e-14,1.93776e-14,1.23771e-14,-999.0,2.6787099999999997e-14,1.7109799999999994e-14,-999.0,2.01808e-14,1.81741e-14,-999.0,5.0,6588482.0,-5.63664625607646,0.2485440022131939,21.97426986694336,0.48145657234362943,0.008788260925563406,6588237;6588173,0.004864481159700379;0.004600744169548354,0.26649600475185736;0.2520474229045132
847,4573.0,-5.567779166666696,0.29869555555555555,3.56e+20,0.8,-999/-999,4537.8,3.84537e-14,1.2996799999999999e-14,1.41124e-14,1.09685e-14,-999.0,1.9496400000000003e-14,1.51531e-14,-999.0,8.80922e-14,3.970350000000001e-14,-999.0,5.0,6593668.0,-5.5682573681009435,0.2969661459608117,23.713720321655273,0.5651339766971485,0.0038438854977532666,6593871,0.0029578387946319687,0.43486602330285146
848,4574.0,-5.57105416666667,0.2560238888888889,3.54e+20,0.8,-999/-999,4741.8,5.17284e-14,1.4118000000000001e-14,1.89641e-14,1.16455e-14,-999.0,2.6232799999999997e-14,1.61091e-14,-999.0,1.18623e-13,4.207630000000001e-14,-999.0,5.0,6589318.0,-5.5708251140262055,0.2571293158563062,23.51207160949707,0.5211988738035357,0.004013192794450887,6589192,0.0036867332724723643,0.47880112619646426
849,4575.0,-5.571312500000033,0.2680952777777777,3.54e+20,0.8,-999/-999,4750.8,1.47674e-13,2.40006e-14,3.86891e-14,1.61304e-14,-999.0,1.6048199999999998e-13,3.8554400000000007e-14,-999.0,2.41831e-13,5.80977e-14,-999.0,5.0,6590764.0,-5.5727786447396275,0.26728257763903,18.02043914794922,0.512893055679653,0.023414538333446044,6590459;6590893;6590409,0.003700641327879039;0.015810275175920204;0.0027264370613857,0.08106216794029547;0.34632245276989987;0.05972232361015164
850,4576.0,-5.562425000000019,0.2798280555555556,3.55e+20,0.8,-999/-999,4729.9,9.2435e-14,1.9772200000000002e-14,6.780360000000002e-14,2.3174400000000004e-14,-999.0,4.68648e-14,2.27379e-14,-999.0,1.41228e-13,4.827e-14,-999.0,5.0,6591956.0,-5.562011980453235,0.2804267185659782,23.724409103393555,1.0,0.005457877845205467,,,
851,4577.0,-5.55674166666671,0.271365,3.54e+20,0.8,-999/-999,4740.8,3.97139e-14,1.29886e-14,1.82007e-14,1.2041500000000001e-14,-999.0,5.03678e-14,2.3469200000000002e-14,-999.0,3.79388e-14,2.51001e-14,-999.0,5.0,6590921.0,-5.558636959429124,0.271052072806976,23.69929313659668,1.0,0.0035838471471093783,,,
852,4578.0,-5.719699999999988,0.33403916666666666,3.59e+20,0.8,-999/-999,4921.8,3.52111e-14,1.24441e-14,2.58861e-14,1.47705e-14,-999.0,5.35136e-14,2.42459e-14,-999.0,3.35772e-14,-4.74257e-11,1.77705e-13,5.0,6597697.0,-5.7198615437407065,0.3352606023954197,19.31855773925781,0.7822253859212183,0.02061112738500763,6597468,0.005738218667900294,0.21777461407878174
853,4579.0,-5.594045833333381,0.16595166666666664,3.55e+20,0.8,-999/-999,4872.9,3.5943e-14,1.2710700000000002e-14,1.31852e-14,1.05797e-14,-999.0,3.6446399999999997e-14,2.08189e-14,-999.0,5.4915999999999995e-14,3.1369e-14,-999.0,5.0,6580141.0,-5.592331771988313,0.1651155918926306,19.378631591796875,0.6232994164477863,0.018323452051723456,6579760;6580155,0.004693916740801387;0.006380143170745878,0.1596705444551216;0.21703003909709215
854,4580.0,-5.451850000000036,0.34633166666666665,3.57e+20,0.8,-999/-999,4857.1,1.19006e-13,2.26112e-14,9.4959e-14,2.81168e-14,-999.0,1.0489000000000001e-13,3.326840000000001e-14,-999.0,9.87751e-14,4.1765e-14,-999.0,5.0,6598939.0,-5.4519941982759415,0.3460653443641467,18.91035270690918,0.575002225248399,0.030109681072965182,6598883,0.022254779012311716,0.42499777475160105
