,ID,RA,DEC,countrates_0.3-10keV(ph.s-1),countrates_error_0.3-10keV(ph.s-1),exposure_time(s),countrates_0.3-1keV(ph.s-1),countrates_error_0.3-1keV(ph.s-1),upper_limit_0.3-1keV(ph.s-1),countrates_1-2keV(ph.s-1),countrates_error_1-2keV(ph.s-1),upper_limit_1-2keV(ph.s-1),countrates_2-10keV(ph.s-1),countrates_error_2-10keV(ph.s-1),upper_limit_2-10keV(ph.s-1)
2402,4725,335.02804999999995,0.4949294444444444,0.00044639999999999995,0.00016999999999999999,29790.1,0.00011159999999999999,8.5e-05,-999.0,0.0003348,0.0001457,-999.0,5.58e-05,-0.1698,0.8265
2403,4726,335.06007916666664,0.31628388888888886,0.0007127999999999999,0.00021,27593.8,0.0001426,9.6e-05,-999.0,0.0003565,0.00015,-999.0,0.00021390000000000002,0.00011399999999999999,-999.0
2404,4727,335.01482916666663,0.4944563888888889,0.0008493999999999999,0.00022999999999999998,28522.3,0.00028310000000000005,0.00013659999999999999,-999.0,0.00028310000000000005,0.00013659999999999999,-999.0,0.00028310000000000005,0.00013659999999999999,-999.0
2405,4728,335.25986666666665,0.32879055555555553,0.0006085,0.0002,27871.3,0.00013519999999999998,9.697e-05,-999.0,0.0002028,0.00011520000000000001,-999.0,0.0002705,0.00013330000000000001,-999.0
2406,4729,335.00032083333326,0.3595911111111111,0.0006827000000000001,0.00021,30617.4,0.00021,0.0001167,-999.0,0.000105,8.167e-05,-999.0,0.0003676,0.0001575,-999.0
2407,4730,335.03046249999994,0.29834194444444445,0.0005172999999999999,0.00018999999999999998,30348.5,0.0002217,0.00012209999999999999,-999.0,0.00014780000000000001,0.00010180000000000001,-999.0,0.00014780000000000001,0.00010180000000000001,-999.0
2408,4731,335.0653166666666,0.6061669444444444,0.001531,0.00033,20703.2,0.0006564,-0.3297,0.8266,0.0007656000000000001,0.0002325,-999.0,0.0007656000000000001,0.0002325,-999.0
2409,4732,334.99490416666663,0.5665736111111112,0.0033829999999999997,0.00047000000000000004,19560.6,0.001393,0.0003045,-999.0,0.001193,0.000278,-999.0,0.000796,0.00023169999999999997,-999.0
2410,4744,320.87426666666664,-0.8475391666666667,0.006612000000000001,0.0015,3815.1,0.003052,0.001026,-999.0,0.001526,0.0007263,-999.0,0.0020350000000000004,0.0008684,-999.0
2411,4745,320.79327499999994,-0.7731930555555556,0.009204,0.0017,4055.8,0.009204,0.0017,-999.0,0.002124,-1.6980000000000002,0.2201,0.002832,-1.6980000000000002,0.2201
2412,4746,320.95514999999995,-0.880015,0.002466,0.00098,3689.6,0.0003523,0.000364,-999.0,0.0014089999999999999,0.0007467000000000001,-999.0,0.0007047999999999999,0.0005133,-999.0
2413,4747,321.0818999999999,-0.7796852777777779,0.008431999999999999,0.0019,2606.1,0.001405,0.0007599999999999999,-999.0,0.004217,0.00133,-999.0,0.00281,0.001077,-999.0
2414,4809,57.12873333333332,-1.2177180555555556,0.0202,0.0017,3114.7,0.003368,0.0006926,-999.0,0.0101,0.001196,-999.0,0.006736,0.001007,-999.0
2415,4834,58.210045833333325,-0.7252125,0.02307,0.00049,76880.5,0.005833,0.000245,-999.0,0.009818,0.0003176,-999.0,0.0074129999999999995,0.0002813,-999.0
2416,4835,58.23222083333333,-0.7413194444444444,0.00131,0.00014,83300.1,0.0006675,9.7e-05,-999.0,0.00034619999999999996,7e-05,-999.0,0.0002967,6.5e-05,-999.0
2417,4836,58.23610416666666,-0.7286566666666667,0.003443,0.00021,83167.6,0.001245,0.00012350000000000002,-999.0,0.001286,0.00012350000000000002,-999.0,0.0009128,0.0001087,-999.0
2418,4837,58.23867916666666,-0.7100402777777778,0.000656,0.00011,83837.6,0.00025669999999999995,6.875e-05,-999.0,0.0001712,5.592e-05,-999.0,0.0002282,6.508e-05,-999.0
2419,4838,58.24104583333333,-0.7368066666666666,0.002216,0.00018,83797.1,0.0007075,9.9e-05,-999.0,0.0008019,0.00010800000000000001,-999.0,0.0007075,9.9e-05,-999.0
2420,4839,58.246824999999994,-0.7272822222222223,0.025509999999999998,0.0005099999999999999,83594.6,0.00787,0.0002823,-999.0,0.01114,0.000337,-999.0,0.0065060000000000005,0.00025499999999999996,-999.0
2421,4840,58.25047916666666,-0.7379555555555555,0.002517,0.00018999999999999998,84254.5,0.0005543,8.636e-05,-999.0,0.001131,0.00012090000000000001,-999.0,0.0008315,0.0001036,-999.0
2422,4841,58.25999583333333,-0.7420916666666666,0.0006042999999999999,0.00011,80894.6,0.0001422,5.2e-05,-999.0,0.00032,7.7e-05,-999.0,0.0001422,5.2e-05,-999.0
2423,4842,58.26638749999999,-0.7369027777777777,0.0005198,0.00011,77222.2,5.775e-05,3.8e-05,-999.0,0.000231,7.7e-05,-999.0,0.000231,7.7e-05,-999.0
2424,4843,58.162729166666665,-0.7819052777777779,0.001062,0.00013000000000000002,84304.9,0.0003539,7.475e-05,-999.0,0.00040449999999999997,8.044e-05,-999.0,0.0003033,6.906e-05,-999.0
2425,4844,58.25711249999999,-0.7312938888888889,0.003886,0.00022999999999999998,84803.9,0.0011300000000000001,0.0001246,-999.0,0.0016539999999999999,0.0001533,-999.0,0.001103,0.0001246,-999.0
2426,4845,58.26211666666666,-0.719055,0.0006678999999999999,0.00011,81275.3,0.000275,6.8e-05,-999.0,0.000275,6.8e-05,-999.0,0.0001179,4.5e-05,-999.0
2427,4846,58.13391666666666,-0.7466188888888888,0.001116,0.00014,77177.9,0.000288,7.28e-05,-999.0,0.0003601,8.12e-05,-999.0,0.0004681,9.333e-05,-999.0
2428,4847,58.20840416666666,-0.6550725000000001,0.0008621000000000001,0.00011999999999999999,73661.9,0.000154,5.2e-05,-999.0,0.0003387,7.68e-05,-999.0,0.0003694,8e-05,-999.0
2429,4848,58.284995833333326,-0.71197,0.0006724,0.00011,83398.7,0.00024019999999999996,6.722e-05,-999.0,0.0002641,6.722e-05,-999.0,0.0001681,5.622e-05,-999.0
2430,4849,58.115287499999994,-0.7026777777777777,0.0009029,0.00013000000000000002,73783.1,0.000215,6.283e-05,-999.0,0.000258,6.861e-05,-999.0,0.00042989999999999993,8.667e-05,-999.0
2431,4850,58.122970833333326,-0.7731244444444445,0.0004301,9.5e-05,83304.6,8.194e-05,4.097e-05,-999.0,0.0002253,6.531e-05,-999.0,0.0001229,5.047e-05,-999.0
2432,4851,58.29181666666666,-0.7704327777777779,0.001164,0.00013000000000000002,85421.7,0.00023879999999999998,5.881e-05,-999.0,0.00044770000000000004,8.048e-05,-999.0,0.00047750000000000006,8.667e-05,-999.0
2433,4852,58.10220416666666,-0.7061288888888888,0.0006877999999999999,0.00011999999999999999,68817.6,0.0001719,5.859e-05,-999.0,0.00038689999999999997,8.471e-05,-999.0,0.00012890000000000002,5.082e-05,-999.0
2434,4853,58.102712499999996,-0.7480338888888889,0.000735,0.00011999999999999999,70098.8,0.000392,9e-05,-999.0,0.000147,5.325e-05,-999.0,0.000196,6.15e-05,-999.0
2435,4854,58.18979583333333,-0.6239561111111112,0.0012460000000000001,0.00014,84071.5,0.0005084,8.773e-05,-999.0,0.0003813,7.653e-05,-999.0,0.000356,7.373e-05,-999.0
2436,4855,58.26728749999999,-0.8180477777777778,0.0019379999999999998,0.00016999999999999999,83482.6,0.00037739999999999996,7.426e-05,-999.0,0.0007798999999999999,0.00010740000000000001,-999.0,0.0007798999999999999,0.00010740000000000001,-999.0
2437,4856,58.10603749999999,-0.6580836111111111,0.00165,0.00016,72203.1,0.0002301,6.1e-05,-999.0,0.0007286,0.00011,-999.0,0.0006902999999999999,0.00011,-999.0
2438,4857,58.084933333333325,-0.7611733333333334,0.0007936,0.00011999999999999999,65832.6,0.0001082,4.457e-05,-999.0,0.0002525,6.857e-05,-999.0,0.00043289999999999995,9.143e-05,-999.0
2439,4858,58.24525416666666,-0.8426841666666667,0.0006992000000000001,0.00011,83798.7,9.536e-05,-0.1099,0.2867,0.00036480000000000003,7.765e-05,-999.0,0.0003344,7.765e-05,-999.0
2440,4859,58.28314999999999,-0.6353055555555556,0.0008906000000000001,0.00011999999999999999,85029.5,0.00024940000000000004,6.424e-05,-999.0,0.00035630000000000004,7.765e-05,-999.0,0.0002849,6.847e-05,-999.0
2441,4860,58.330145833333326,-0.7256886111111112,0.0004979,9.8e-05,85198.0,0.0001896,6.002e-05,-999.0,7.11e-05,3.675e-05,-999.0,0.0002371,6.737e-05,-999.0
2442,4861,58.07232083333333,-0.724435,0.001131,0.00014,64606.4,0.0003992,8.105e-05,-999.0,0.0001996,5.821e-05,-999.0,0.0005323,9.579e-05,-999.0
2443,4862,58.153208333333325,-0.8519472222222222,0.001125,0.00014,84122.4,0.0005344,9.545e-05,-999.0,0.0003937,8.273e-05,-999.0,0.00019690000000000002,5.918e-05,-999.0
2444,4863,58.093237499999994,-0.8042680555555556,0.0006730000000000001,0.00011,71931.0,0.0002404,6.747e-05,-999.0,0.00028839999999999996,7.333e-05,-999.0,0.00014419999999999998,5.207e-05,-999.0
2445,4864,58.33881249999999,-0.7245036111111112,0.001524,0.00015,85727.5,0.0004762,8.471e-05,-999.0,0.00042860000000000006,8.029e-05,-999.0,0.0006191,9.706e-05,-999.0
2446,4865,58.06440416666666,-0.7230902777777778,0.006229,0.00029,63477.8,0.002859,0.0001903,-999.0,0.001991,0.0001631,-999.0,0.0013779999999999999,0.0001359,-999.0
2447,4866,58.29608333333333,-0.6209469444444444,0.00042589999999999994,9.5e-05,84404.2,6.721e-05,3.863e-05,-999.0,0.0001345,5.447e-05,-999.0,0.0002241,6.967e-05,-999.0
2448,4867,58.24345416666666,-0.8669019444444445,0.007418999999999999,0.0003,84141.9,0.001842,0.00015,-999.0,0.002549,0.0001781,-999.0,0.0030280000000000003,0.0001875,-999.0
2449,4868,58.27041666666666,-0.5985638888888889,0.0008138999999999999,0.00011999999999999999,82740.8,0.0005125,9.474e-05,-999.0,0.0002713,6.947e-05,-999.0,3.014e-05,2.274e-05,-999.0
2450,4869,58.209958333333326,-0.5790613888888889,0.0005341,0.00011,77401.7,7.121e-05,4.033e-05,-999.0,0.00021360000000000001,6.967e-05,-999.0,0.00024930000000000004,7.333e-05,-999.0
2451,4870,58.31774999999999,-0.6295572222222222,0.0005587000000000001,0.00011,78713.0,0.00013959999999999998,5.647e-05,-999.0,0.0001746,6.307e-05,-999.0,0.0002444,7.333e-05,-999.0
2452,4871,58.07102916666666,-0.6554216666666667,0.01169,0.00037999999999999997,62611.3,0.01141,0.00037999999999999997,-999.0,0.00011970000000000001,3.888e-05,-999.0,0.00015959999999999998,4.507e-05,-999.0
2453,4872,58.336724999999994,-0.6572630555555555,0.001006,0.00013000000000000002,84837.4,0.00020950000000000002,6.041e-05,-999.0,0.0002513,6.653e-05,-999.0,0.0005447,9.941e-05,-999.0
2454,4873,58.35172499999999,-0.7513969444444445,0.00036239999999999997,9e-05,83993.5,0.0001208,4.985e-05,-999.0,9.061e-05,4.362e-05,-999.0,0.000151,5.608e-05,-999.0
2455,4874,58.17394999999999,-0.5725263888888888,0.001627,0.00016999999999999999,72090.9,0.0006369,0.00010520000000000001,-999.0,0.00045999999999999996,8.905e-05,-999.0,0.0005307,9.714e-05,-999.0
2456,4875,58.307333333333325,-0.6090402777777778,0.00043210000000000004,9.8e-05,84575.4,9.26e-05,4.674e-05,-999.0,0.0002469,7.538e-05,-999.0,9.26e-05,4.674e-05,-999.0
2457,4876,58.325016666666656,-0.8266069444444444,0.0003597,9e-05,85610.3,5.534e-05,3.462e-05,-999.0,8.299e-05,4.292e-05,-999.0,0.0002213,6.923e-05,-999.0
2458,4877,58.134499999999996,-0.5816636111111111,0.0008125999999999999,0.00013000000000000002,74613.5,0.0001161,5.027e-05,-999.0,0.0002322,7.02e-05,-999.0,0.0004644,0.00010400000000000001,-999.0
2459,4878,58.36500833333332,-0.7217827777777778,0.0005167,0.0001,77925.5,0.0001192,4.786e-05,-999.0,0.00015889999999999999,5.571e-05,-999.0,0.00023849999999999997,6.786e-05,-999.0
2460,4879,58.073808333333325,-0.8353408333333334,0.0007513,0.00011999999999999999,64596.9,0.00010729999999999999,4.533e-05,-999.0,0.000322,8e-05,-999.0,0.000322,8e-05,-999.0
2461,4880,58.37282083333332,-0.7245025,0.0007782,0.00013000000000000002,61740.7,5.559e-05,3.539e-05,-999.0,0.0005003,0.00010829999999999999,-999.0,0.00022230000000000004,7.078e-05,-999.0
2462,4881,58.37636249999999,-0.7819069444444445,0.001474,0.00018,41373.7,0.0003403,8.69e-05,-999.0,0.0005672,0.0001117,-999.0,0.0005672,0.0001117,-999.0
2463,4882,58.38173333333332,-0.8074608333333334,0.004787,0.00033,25532.7,0.001795,0.0002031,-999.0,0.001795,0.0002031,-999.0,0.0011970000000000001,0.0001608,-999.0
2464,4883,58.387874999999994,-0.6548911111111111,0.005935,0.00037,25034.5,0.003143,0.00027069999999999997,-999.0,0.001048,0.00015340000000000002,-999.0,0.0017460000000000002,0.0001985,-999.0
2465,4884,58.335295833333326,-0.8825852777777778,0.0037259999999999997,0.00025,70421.6,0.001102,0.00013330000000000001,-999.0,0.0015220000000000001,0.00015830000000000003,-999.0,0.001102,0.00013330000000000001,-999.0
2466,4885,58.33935833333333,-0.5743777777777778,0.00343,0.00025,66731.0,0.001106,0.00014169999999999997,-999.0,0.0011619999999999998,0.00014169999999999997,-999.0,0.0011619999999999998,0.00014169999999999997,-999.0
2467,4970,37.93632916666667,-1.1746658333333333,0.002153,0.00049,13101.1,0.0001196,0.000117,-999.0,0.0008374000000000001,0.0003072,-999.0,0.001196,0.0003657,-999.0
2468,4971,37.920762499999995,-1.1674683333333333,0.006118,0.00079,12930.6,0.001449,0.000383,-999.0,0.0019320000000000001,0.00043889999999999993,-999.0,0.0027370000000000003,0.0005267000000000001,-999.0
2469,4972,37.960558333333324,-1.1400305555555554,0.001745,0.00045999999999999996,12004.6,0.0004761,0.00024130000000000004,-999.0,0.0001587,0.0001357,-999.0,0.001111,0.000362,-999.0
2470,4973,38.03709166666666,-1.1951016666666667,0.001434,0.00041,13300.1,0.0013449999999999998,0.000397,-999.0,0.0001304,-0.4096,0.4129,8.966e-05,0.0001041,-999.0
2471,4974,38.043679166666664,-1.1762983333333334,0.001018,0.00036,13321.9,0.0004527,0.0002419,-999.0,0.0002263,0.00016869999999999998,-999.0,0.0003395,0.0002081,-999.0
2472,4975,37.973437499999996,-1.1069900000000001,0.0009954,0.00036,12913.4,0.0001244,0.0001298,-999.0,0.0008708,0.0003364,-999.0,0.0003318,-0.3596,0.8252
2473,4976,37.89189583333333,-1.2589863888888888,0.001893,0.00047000000000000004,12558.6,0.0014199999999999998,0.00040869999999999996,-999.0,0.00047330000000000007,0.00023500000000000002,-999.0,0.0006311,-0.4695,1.649
2474,4977,37.9446375,-1.0854266666666665,0.0009615,0.00035,13215.6,0.00019219999999999998,0.0001571,-999.0,0.00038439999999999997,0.0002214,-999.0,0.00038439999999999997,0.0002214,-999.0
2475,4978,37.88190833333333,-1.2709130555555554,0.00119,0.00039,13323.1,0.0007134999999999999,0.0003024,-999.0,0.00047569999999999996,0.00024670000000000003,-999.0,0.0004756,-0.3896,1.318
2476,4979,38.0762625,-1.1633830555555555,0.0009572000000000001,0.00035,13400.6,0.0005741,-0.3497,0.9408,0.0002735,0.00019040000000000002,-999.0,0.0006839,0.0003009,-999.0
2477,4980,38.020999999999994,-1.0867552777777778,0.008251,0.00091,13234.6,0.003764,0.000637,-999.0,0.00275,0.000546,-999.0,0.001737,0.0004277,-999.0
2478,4981,37.91089166666666,-1.0833344444444444,0.001044,0.00037,12797.5,0.0004476,0.0002405,-999.0,0.0002984,0.0001973,-999.0,0.0002984,0.0001973,-999.0
2479,4982,38.08501249999999,-1.1178008333333334,0.001452,0.00043,13408.6,0.0009683,0.0003466,-999.0,0.00048419999999999995,0.0002503,-999.0,0.0004151,-0.4296,0.7346
2480,4983,37.812683333333325,-1.1676375,0.001482,0.00044,12324.5,0.0004941,0.00025320000000000003,-999.0,0.0006587,0.0002953,-999.0,0.00032930000000000004,0.00021099999999999998,-999.0
2481,4984,38.015112499999994,-1.0316427777777777,0.002303,0.00055,13183.0,0.001382,0.00042360000000000005,-999.0,0.0009212,0.00034930000000000003,-999.0,0.0005116000000000001,-0.5494,0.6618
2482,4985,37.98895833333332,-1.3526608333333334,0.002689,0.00059,12637.5,0.0017929999999999999,0.0005074,-999.0,0.0005974999999999999,0.0002891,-999.0,0.0002988,0.0002065,-999.0
2483,4986,38.03630833333333,-1.0341419444444446,0.002117,0.00053,11105.7,0.002117,0.00053,-999.0,0.00047030000000000005,-0.5295,0.9439,0.0002352,-0.5295,0.9439
2484,4987,37.917020833333325,-1.3584419444444444,0.002412,0.00057,12418.0,0.001206,0.0004061,-999.0,0.0009647999999999999,0.0003634,-999.0,0.00024119999999999998,0.0001781,-999.0
2485,4988,37.81019583333333,-1.1052672222222224,0.001141,0.00041,12944.5,0.0003804,0.0002323,-999.0,0.0004566,-0.4096,1.1,0.0007607,0.0003348,-999.0
2486,4989,37.78029583333333,-1.21553,0.001351,0.00045,12032.2,0.000386,0.0002437,-999.0,0.000193,0.0001688,-999.0,0.0007722,0.0003437,-999.0
2487,4990,12.42205833333333,-1.2867194444444443,0.0272,0.0059,933.3,0.0085,0.003315,-999.0,0.005099,0.002519,-999.0,0.0136,0.004176,-999.0
2488,5009,6.922679166666666,1.061233888888889,0.0005168999999999999,0.00016999999999999999,29238.7,0.0001426,-0.1698,0.9444,0.00014769999999999999,8.815e-05,-999.0,0.0003692,0.00014480000000000002,-999.0
2489,5012,6.7361041666666654,1.2892527777777776,0.0007787000000000001,0.00021,26804.9,0.00048660000000000006,0.0001655,-999.0,9.733e-05,7.636e-05,-999.0,0.0001947,0.00010180000000000001,-999.0
2490,5018,39.40139583333333,-1.050066388888889,0.001953,0.00058,7838.9,0.0008879,0.00038879999999999996,-999.0,0.0007099999999999999,0.0003505,-999.0,0.00035499999999999996,0.00024859999999999997,-999.0
2491,5019,39.34132916666666,-1.037808888888889,0.004598,0.00084,7923.7,0.00161,0.0004963999999999999,-999.0,0.0018390000000000001,0.0005269,-999.0,0.001149,0.00042,-999.0
2492,5020,39.337349999999994,-1.221798888888889,0.002143,0.00062,8420.1,0.0007503,-0.6194,0.7342,0.0007146,0.00037200000000000004,-999.0,0.001429,0.0005208,-999.0
2493,5021,39.211149999999996,-1.0302641666666665,0.003149,0.00081,5024.4,0.003149,0.00081,-999.0,0.00105,-0.8092,1.6540000000000001,0.0021,-0.8092,1.6540000000000001
2494,5022,39.18270833333333,-0.9945869444444444,0.01356,0.0017,3751.5,0.006781000000000001,0.0011769999999999999,-999.0,0.006781000000000001,0.0011769999999999999,-999.0,0.009046,-1.6980000000000002,0.8265
2495,5023,39.18192916666666,-1.2465447222222223,0.0144,0.0019,3314.9,0.0020559999999999997,0.0006967000000000001,-999.0,0.008226,0.001457,-999.0,0.004111999999999999,0.001013,-999.0
2496,5026,10.767170833333331,-0.6398466666666667,0.001864,0.0007,5643.8,0.0007457999999999999,0.0004439,-999.0,0.0007457999999999999,0.0004439,-999.0,0.00037289999999999996,0.0003159,-999.0
2497,5027,10.709274999999998,-0.6149927777777777,0.003147,0.0009,5060.2,0.001966,0.0007312,-999.0,0.001259,-0.8991,0.8249,0.00118,0.0005456,-999.0
2498,5028,10.951979166666664,-0.6169736111111112,0.0020800000000000003,0.0007700000000000001,5221.6,0.001387,0.0006391,-999.0,0.0008323,-0.7692,2.2030000000000003,0.0006935,0.00045430000000000004,-999.0
2499,5029,10.877512499999998,-0.4712336111111111,0.0025859999999999998,0.00085,5431.8,0.001034,0.0005525,-999.0,0.0005171,0.00038960000000000004,-999.0,0.001034,0.0005525,-999.0
2500,5030,10.986275,-0.6164197222222222,0.003244,0.0009699999999999999,5433.6,0.001297,-0.969,0.734,0.0003604,0.0003252,-999.0,0.002884,0.0009128999999999999,-999.0
2501,5113,31.826391666666662,0.3418719444444444,0.03136,0.00063,78979.7,0.01094,0.00037,-999.0,0.01146,0.00037999999999999997,-999.0,0.008962999999999999,0.00033999999999999997,-999.0
2502,5114,31.792037499999996,0.31194666666666665,0.001405,0.00016,82471.1,0.0005997999999999999,0.00011,-999.0,0.0005061,9.8e-05,-999.0,0.00029989999999999997,7.6e-05,-999.0
2503,5115,31.775816666666667,0.35434777777777776,0.0004654,0.00011,82746.4,0.00016759999999999998,6.431e-05,-999.0,9.305e-05,4.823e-05,-999.0,0.0002048,7.108e-05,-999.0
2504,5116,31.860362499999994,0.37647638888888885,0.0007277999999999999,0.00011999999999999999,80270.8,0.0002599,7.029e-05,-999.0,0.0002859,7.371e-05,-999.0,0.0001819,5.914e-05,-999.0
2505,5117,31.758629166666662,0.3559219444444444,0.00313,0.00022,80942.2,0.0012029999999999999,0.0001336,-999.0,0.001037,0.00012570000000000002,-999.0,0.0008886000000000001,0.0001179,-999.0
2506,5118,31.771616666666667,0.3881241666666667,0.001332,0.00016,80684.8,0.0005327000000000001,0.0001035,-999.0,0.00047119999999999996,9.412e-05,-999.0,0.0003278,8.094e-05,-999.0
2507,5119,31.782866666666667,0.27504,0.001102,0.00015,81901.3,0.00041989999999999996,9.375e-05,-999.0,0.0003412,8.625e-05,-999.0,0.0003412,8.625e-05,-999.0
2508,5120,31.726654166666663,0.3240986111111111,0.0005164,0.00011,78559.2,0.00035210000000000005,9.059e-05,-999.0,0.0001408,5.888e-05,-999.0,2.347e-05,2.394e-05,-999.0
2509,5121,31.719408333333334,0.35282638888888884,0.0006615,0.00011999999999999999,75320.3,0.000229,7.2e-05,-999.0,0.0002035,6.6e-05,-999.0,0.000229,7.2e-05,-999.0
2510,5122,31.91604166666666,0.34754888888888885,0.002008,0.00018999999999999998,85203.9,0.0010429999999999999,0.0001357,-999.0,0.0005821000000000001,9.952e-05,-999.0,0.00038139999999999995,8.143e-05,-999.0
2511,5123,31.780962499999994,0.4359025,0.0008994,0.00013000000000000002,83347.7,0.0004061,8.895e-05,-999.0,0.0002901,7.526e-05,-999.0,0.0002031,6.226e-05,-999.0
2512,5124,31.827508333333327,0.43944944444444445,0.0004149,0.0001,80431.6,0.0002334,7.857e-05,-999.0,5.186e-05,3.571e-05,-999.0,0.0001296,5.714e-05,-999.0
2513,5125,31.815849999999994,0.4541644444444445,0.0009310000000000001,0.00014,83529.4,0.0001694,5.88e-05,-999.0,0.00042330000000000004,9.1e-05,-999.0,0.0003387,8.4e-05,-999.0
2514,5126,31.879733333333327,0.4354294444444445,0.0002847,8.9e-05,83386.8,3.797e-05,3.179e-05,-999.0,5.692e-05,3.878e-05,-999.0,0.0001898,6.993e-05,-999.0
2515,5127,31.908249999999995,0.40868166666666667,0.0003375,9.3e-05,83082.6,0.000139,6.111e-05,-999.0,3.97e-05,3.255e-05,-999.0,0.0001588,6.51e-05,-999.0
2516,5128,31.788549999999997,0.2256,0.0007439,0.00011999999999999999,84183.6,0.00019690000000000002,6e-05,-999.0,0.00034989999999999994,8.4e-05,-999.0,0.00019690000000000002,6e-05,-999.0
2517,5129,31.765466666666665,0.4497625,0.00046419999999999995,0.0001,81558.0,0.00012660000000000001,5.167e-05,-999.0,0.00021099999999999998,6.667e-05,-999.0,0.00012660000000000001,5.167e-05,-999.0
2518,5130,31.93725833333333,0.3513194444444444,0.001679,0.00016999999999999999,85172.6,0.0007748,0.00011999999999999999,-999.0,0.0004649,9e-05,-999.0,0.000439,8.7e-05,-999.0
2519,5131,31.826854166666667,0.21324055555555557,0.0005433,0.00011,78630.5,0.00031039999999999996,8.412e-05,-999.0,0.00018109999999999998,6.471e-05,-999.0,5.174e-05,3.494e-05,-999.0
2520,5132,31.94054166666666,0.35737444444444444,0.0004197,0.0001,85292.2,0.0001908,7e-05,-999.0,0.0001145,5.455e-05,-999.0,0.0001145,5.455e-05,-999.0
2521,5133,31.68765833333333,0.293725,0.0009198,0.00016,46748.5,0.0001082,5.477e-05,-999.0,0.0002165,8e-05,-999.0,0.0005952,0.00012919999999999997,-999.0
2522,5134,31.937112499999998,0.39754083333333334,0.00042330000000000004,0.0001,81254.3,0.00010580000000000001,4.867e-05,-999.0,0.0002117,6.667e-05,-999.0,0.00010580000000000001,4.867e-05,-999.0
2523,5135,31.767279166666665,0.4751991666666667,0.0007021,0.00013000000000000002,61505.0,0.0003511,9.176e-05,-999.0,0.000117,5.276e-05,-999.0,0.00023409999999999997,7.418e-05,-999.0
2524,5136,31.894345833333333,0.22405416666666667,0.001168,0.00015,84840.4,0.000584,0.00010429999999999999,-999.0,0.0004248,9.13e-05,-999.0,0.0001592,5.609e-05,-999.0
2525,5137,31.681424999999997,0.39663861111111115,0.005115,0.00032,42574.9,0.002467,0.000223,-999.0,0.001736,0.00018419999999999998,-999.0,0.0009134000000000001,0.00013580000000000002,-999.0
2526,5138,31.69965833333333,0.25921305555555557,0.00044239999999999997,0.00011,66561.8,4.021e-05,3.3e-05,-999.0,0.00024130000000000004,8.067e-05,-999.0,0.0001608,6.527e-05,-999.0
2527,5139,31.761812499999994,0.4756447222222222,0.0008039999999999999,0.00014,59174.3,0.0002539,7.636e-05,-999.0,0.0002539,7.636e-05,-999.0,0.0002962,8.273e-05,-999.0
2528,5140,31.897291666666664,0.45688333333333336,0.0004665,0.00011,77348.7,0.00010979999999999999,5.225e-05,-999.0,0.0001646,6.462e-05,-999.0,0.0001921,6.875e-05,-999.0
2529,5141,31.953816666666665,0.354755,0.0003067,8.9e-05,85329.0,6.815e-05,4.361e-05,-999.0,6.815e-05,4.361e-05,-999.0,0.0001704,6.942e-05,-999.0
2530,5142,31.863054166666664,0.48243,0.004603,0.00031,36758.1,0.001036,0.00014680000000000002,-999.0,0.002302,0.00022030000000000004,-999.0,0.001266,0.00016319999999999998,-999.0
2531,5143,31.827220833333328,0.1945672222222222,0.001832,0.00018999999999999998,76037.2,0.0006008999999999999,0.00010740000000000001,-999.0,0.0008872,0.0001322,-999.0,0.0003434,8.261e-05,-999.0
2532,5144,31.941366666666664,0.4363822222222222,0.0010550000000000002,0.00015,81361.6,2.929e-05,2.478e-05,-999.0,0.0006443,0.00011740000000000002,-999.0,0.0003807,9.13e-05,-999.0
2533,5145,31.726012499999996,0.20740166666666668,0.0005295,0.00011,78727.2,0.00015130000000000002,5.72e-05,-999.0,0.0002269,6.967e-05,-999.0,0.00015130000000000002,5.72e-05,-999.0
2534,5146,31.877554166666666,0.1921122222222222,0.0010949999999999998,0.00015,80135.9,0.00038469999999999997,9.13e-05,-999.0,0.0003255,8.478e-05,-999.0,0.00038469999999999997,9.13e-05,-999.0
2535,5147,31.91131666666666,0.47019194444444445,0.0007486000000000001,0.00014,56939.3,0.000312,9.333e-05,-999.0,0.0002495,8.556e-05,-999.0,0.0001871,7.156e-05,-999.0
2536,5148,31.956391666666665,0.4155711111111111,0.00036030000000000003,9.8e-05,85093.4,0.00012869999999999998,6.031e-05,-999.0,0.00010290000000000001,5.428e-05,-999.0,0.00012869999999999998,6.031e-05,-999.0
2537,5149,31.943704166666667,0.23991805555555556,0.0003786,9.8e-05,85433.5,0.0001514,6.23e-05,-999.0,5.048e-05,3.57e-05,-999.0,0.00017669999999999999,6.72e-05,-999.0
2538,5150,31.94474583333333,0.4434941666666667,0.0003988,0.0001,78994.2,0.0002991,8.571e-05,-999.0,5.317e-05,-0.0999,0.5501,9.969e-05,4.857e-05,-999.0
2539,5151,31.97395833333333,0.3845905555555556,0.001086,0.00015,80699.8,0.0002173,6.714e-05,-999.0,0.0003259,7.857e-05,-999.0,0.0005432000000000001,0.0001071,-999.0
2540,5152,31.981145833333326,0.3375844444444444,0.001023,0.00015,79035.9,0.000118,5.1e-05,-999.0,0.0004328,9.75e-05,-999.0,0.00047219999999999993,0.000105,-999.0
