RA;DEC;NH;ENERGY_SLOPE;ENERGY_SLOPE_ERROR;nufnu_5keV(erg.s-1.cm-2);nufnu_error_5keV(erg.s-1.cm-2);nufnu_0.5keV(erg.s-1.cm-2);nufnu_error_0.5keV(erg.s-1.cm-2);upper_limit_0.5keV(erg.s-1.cm-2);nufnu_1.5keV(erg.s-1.cm-2);nufnu_error_1.5keV(erg.s-1.cm-2);upper_limit_1.5keV(erg.s-1.cm-2);nufnu_4.5keV(erg.s-1.cm-2);nufnu_error_4.5keV(erg.s-1.cm-2);upper_limit_4.5keV(erg.s-1.cm-2)
01:57:22.691;-00:42:49.210;2.51E+20;1.336;+0.17/-0.13;4.56961e-14;3.50938e-15;8.84442e-14;9.47169e-15;-9.990E+02;7.9751e-14;1.03363e-14;-9.990E+02;4.65196e-14;9.02004e-15;-9.990E+02
01:57:27.365;-00:40:38.694;2.51E+20;0.640;+0.07/-0.06;4.586e-13;1.84259e-14;2.40172e-13;1.46996e-14;-9.990E+02;2.3227e-13;1.80292e-14;-9.990E+02;4.36424e-13;3.05519e-14;-9.990E+02
01:58:04.797;-00:50:00.352;2.48E+20;0.415;+0.28/-0.20;2.60542e-14;3.89232e-15;6.6317e-15;1.84858e-15;-9.990E+02;1.29992e-14;3.37192e-15;-9.990E+02;2.43397e-14;5.97268e-15;-9.990E+02
01:58:05.583;-00:54:03.585;2.48E+20;0.980;+0.14/-0.12;3.94091e-14;2.927e-15;3.09717e-14;3.77776e-15;-9.990E+02;4.70189e-14;5.61372e-15;-9.990E+02;3.88487e-14;6.19653e-15;-9.990E+02
01:58:12.739;-00:54:29.636;2.47E+20;0.8;-999/-999;5.48314e-15;1.5076e-15;1.73323e-15;1.07859e-15;-9.990E+02;2.57064e-15;1.59971e-15;-9.990E+02;1.17507e-14;4.19461e-15;-9.990E+02
01:58:25.977;-00:51:37.648;2.46E+20;0.8;-999/-999;5.19347e-15;1.5071e-15;1.75828e-15;1.10392e-15;-9.990E+02;4.35048e-15;2.12046e-15;-9.990E+02;7.95394e-15;3.57362e-15;-9.990E+02
01:58:13.921;-00:47:36.489;2.47E+20;0.8;-999/-999;4.66753e-15;1.46237e-15;3.9345e-15;1.67603e-15;-9.990E+02;1.45904e-15;1.22859e-15;-9.990E+02;5.55763e-15;3.00338e-15;-9.990E+02
01:58:25.254;-00:48:44.296;2.47E+20;1.004;+0.30/-0.22;1.30729e-14;1.80784e-15;1.14481e-14;2.57317e-15;-9.990E+02;1.52642e-14;3.61119e-15;-9.990E+02;1.29365e-14;3.90536e-15;-9.990E+02
01:58:21.397;-00:56:10.410;2.46E+20;0.8;-999/-999;4.42032e-15;1.41667e-15;1.16417e-15;9.11285e-16;-9.990E+02;3.45529e-15;1.9222e-15;-9.990E+02;7.8947e-15;3.61562e-15;-9.990E+02
01:58:35.354;-00:52:33.730;2.46E+20;0.8;-999/-999;6.25597e-15;1.65781e-15;1.16274e-15;8.78187e-16;-9.990E+02;5.17746e-15;2.26394e-15;-9.990E+02;1.18313e-14;4.18161e-15;-9.990E+02
01:58:07.028;-00:57:50.231;2.51E+20;0.8;-999/-999;6.78202e-15;1.66078e-15;2.01289e-15;1.16685e-15;-9.990E+02;4.96482e-15;2.23665e-15;-9.990E+02;1.20961e-14;4.44312e-15;-9.990E+02
01:58:06.504;-00:58:41.980;2.51E+20;0.8;-999/-999;1.09023e-14;2.11372e-15;1.1812e-14;2.78983e-15;-9.990E+02;6.71878e-15;2.58532e-15;-9.990E+02;2.04707e-15;1.75948e-15;-9.990E+02
01:57:49.404;-00:56:08.010;2.54E+20;0.8;-999/-999;4.73824e-15;1.5114e-15;3.12944e-15;1.5918e-15;-9.990E+02;4.61997e-15;2.34996e-15;-9.990E+02;2.81359e-15;2.26962e-15;-9.990E+02
01:58:04.597;-00:58:59.108;2.51E+20;0.8;-999/-999;8.34466e-15;1.81176e-15;4.95571e-15;1.68752e-15;-9.990E+02;9.77052e-15;2.99552e-15;-9.990E+02;3.72037e-15;2.2431e-15;-9.990E+02
01:58:40.883;-00:52:56.121;2.45E+20;0.275;+0.42/-0.27;1.5633e-14;3.3954e-15;2.507e-15;1.15017e-15;-9.990E+02;7.24643e-15;2.55149e-15;-9.990E+02;1.4392e-14;4.60629e-15;-9.990E+02
01:58:01.842;-00:43:34.696;2.48E+20;0.796;+0.46/-0.29;9.21516e-15;1.97132e-15;6.58212e-15;2.0447e-15;-9.990E+02;5.85932e-15;2.35964e-15;-9.990E+02;8.93305e-15;3.59748e-15;-9.990E+02
01:58:37.160;-00:46:23.014;2.46E+20;0.363;+0.30/-0.22;2.60959e-14;4.12176e-15;5.48394e-15;1.80734e-15;-9.990E+02;1.29518e-14;3.55717e-15;-9.990E+02;2.42053e-14;6.229e-15;-9.990E+02
01:58:39.661;-00:47:21.876;2.46E+20;0.196;+0.25/-0.19;3.98723e-14;5.52078e-15;4.91163e-15;1.64483e-15;-9.990E+02;1.74603e-14;3.98671e-15;-9.990E+02;3.64726e-14;7.54988e-15;-9.990E+02
01:58:40.349;-00:55:06.323;2.45E+20;0.8;-999/-999;6.33676e-15;1.80792e-15;5.56066e-15;2.01559e-15;-9.990E+02;1.6513e-15;1.37178e-15;-9.990E+02;7.54991e-15;3.64894e-15;-9.990E+02
01:57:58.924;-00:43:27.460;2.48E+20;1.132;+0.18/-0.14;2.46881e-14;2.23759e-15;2.6584e-14;3.69545e-15;-9.990E+02;3.75052e-14;5.01328e-15;-9.990E+02;2.46688e-14;5.00421e-15;-9.990E+02
01:58:01.921;-00:43:16.231;2.48E+20;0.8;-999/-999;6.62251e-15;1.80984e-15;5.81702e-15;2.20159e-15;-9.990E+02;6.90012e-15;2.90392e-15;-9.990E+02;4.50319e-15;-6.45697e-12;3.94904e-11
01:57:48.661;-00:58:15.989;2.54E+20;0.8;-999/-999;6.14384e-15;1.66254e-15;1.29874e-15;9.4578e-16;-9.990E+02;6.71064e-15;2.51799e-15;-9.990E+02;8.75747e-15;3.48522e-15;-9.990E+02
01:57:58.125;-00:43:01.811;2.48E+20;0.8;-999/-999;1.35105e-14;2.2623e-15;1.2018e-14;2.63543e-15;-9.990E+02;1.38568e-14;3.62681e-15;-9.990E+02;1.93009e-14;-8.06718e-12;2.2209e-11
01:58:00.936;-01:00:01.566;2.51E+20;0.719;+0.48/-0.30;9.61371e-15;2.18608e-15;7.91045e-16;7.30593e-16;-9.990E+02;1.3167e-14;3.59876e-15;-9.990E+02;9.24718e-15;3.77424e-15;-9.990E+02
01:57:59.820;-00:42:57.372;2.48E+20;1.090;+0.46/-0.29;7.12692e-15;1.39178e-15;7.20276e-15;2.22138e-15;-9.990E+02;9.87768e-15;3.04633e-15;-9.990E+02;7.10619e-15;3.06696e-15;-9.990E+02
01:57:33.822;-00:48:22.499;2.58E+20;1.240;+0.20/-0.16;2.15948e-14;1.97755e-15;3.4989e-14;4.60122e-15;-9.990E+02;3.12806e-14;4.93636e-15;-9.990E+02;2.17498e-14;4.95411e-15;-9.990E+02
01:57:48.632;-00:42:46.958;2.49E+20;0.651;+0.42/-0.27;1.43461e-14;2.75145e-15;7.92433e-15;2.36896e-15;-9.990E+02;6.99896e-15;2.68365e-15;-9.990E+02;1.36759e-14;4.96003e-15;-9.990E+02
01:58:32.314;-00:42:37.445;2.46E+20;0.581;+0.11/-0.09;1.20994e-13;7.59962e-15;3.88286e-14;4.61345e-15;-9.990E+02;8.37172e-14;8.50118e-15;-9.990E+02;1.14785e-13;1.24972e-14;-9.990E+02
01:58:51.327;-00:53:10.682;2.45E+20;1.243;+0.31/-0.21;1.24451e-14;1.64266e-15;1.70228e-14;3.53595e-15;-9.990E+02;2.25105e-14;4.67583e-15;-9.990E+02;1.25261e-14;4.02791e-15;-9.990E+02
01:58:22.580;-00:41:20.611;2.47E+20;0.697;+0.18/-0.15;4.8476e-14;4.83896e-15;1.63665e-14;3.26816e-15;-9.990E+02;4.49815e-14;6.73653e-15;-9.990E+02;4.65476e-14;8.51851e-15;-9.990E+02
01:58:01.480;-00:41:08.740;2.48E+20;0.859;+0.20/-0.16;3.29643e-14;3.47725e-15;2.67743e-14;4.1464e-15;-9.990E+02;2.30642e-14;4.67124e-15;-9.990E+02;3.20797e-14;6.62475e-15;-9.990E+02
01:58:51.256;-00:49:11.779;2.45E+20;0.697;+0.22/-0.17;3.44902e-14;4.14504e-15;1.39668e-14;3.03716e-15;-9.990E+02;2.84688e-14;5.37732e-15;-9.990E+02;3.31441e-14;7.20741e-15;-9.990E+02
01:57:39.894;-00:59:13.218;2.55E+20;0.8;-999/-999;4.93484e-15;1.66309e-15;7.11516e-16;7.91373e-16;-9.990E+02;1.04969e-15;1.16751e-15;-9.990E+02;1.43804e-14;5.53132e-15;-9.990E+02
01:57:25.355;-00:51:09.483;2.58E+20;-0.235;+0.19/-0.15;1.02758e-13;1.07086e-14;4.34466e-15;1.44018e-15;-9.990E+02;2.6557e-14;5.14202e-15;-9.990E+02;8.98609e-14;1.21043e-14;-9.990E+02
01:58:11.034;-01:03:23.192;2.49E+20;0.526;+0.13/-0.11;9.39624e-14;7.27396e-15;3.21814e-14;4.40579e-15;-9.990E+02;5.15779e-14;7.06126e-15;-9.990E+02;8.8658e-14;1.17596e-14;-9.990E+02
01:57:55.315;-01:03:20.699;2.51E+20;1.175;+0.41/-0.26;9.10987e-15;1.57217e-15;9.68353e-15;2.71639e-15;-9.990E+02;1.62101e-14;4.19438e-15;-9.990E+02;9.15549e-15;3.67233e-15;-9.990E+02
01:57:16.795;-00:53:03.296;2.59E+20;-0.681;+0.17/-0.14;2.29862e-13;2.00753e-14;5.82872e-15;1.65477e-15;-9.990E+02;2.7832e-14;5.46802e-15;-9.990E+02;1.92176e-13;1.94914e-14;-9.990E+02
01:57:26.196;-01:00:45.326;2.56E+20;0.585;+0.18/-0.15;6.9118e-14;7.18524e-15;1.32479e-14;3.33722e-15;-9.990E+02;6.23381e-14;9.22115e-15;-9.990E+02;6.56211e-14;1.18107e-14;-9.990E+02
01:57:22.691;-00:42:49.210;2.51E+20;1.336;+0.15/-0.12;5.34505e-14;3.64435e-15;1.03472e-13;9.96304e-15;-9.990E+02;9.32054e-14;1.06828e-14;-9.990E+02;5.4395e-14;9.45502e-15;-9.990E+02
01:57:27.365;-00:40:38.694;2.51E+20;0.640;+0.07/-0.05;4.90798e-13;1.84259e-14;2.56832e-13;1.46996e-14;-9.990E+02;2.48605e-13;1.80292e-14;-9.990E+02;4.67116e-13;3.05519e-14;-9.990E+02
02:01:06.160;+00:34:02.602;2.23E+20;1.417;+0.14/-0.12;9.95388e-13;6.38814e-14;2.20737e-12;2.0041e-13;-9.990E+02;2.08396e-12;2.2199e-13;-9.990E+02;1.02335e-12;1.78364e-13;-9.990E+02
02:01:15.640;+00:31:39.200;2.22E+20;1.190;+0.47/-0.29;1.89388e-13;3.53367e-14;3.9663e-13;8.90359e-14;-9.990E+02;9.00611e-14;4.89078e-14;-9.990E+02;1.90692e-13;8.56481e-14;-9.990E+02
01:58:52.314;+01:01:28.962;2.35E+20;0.8;-999/-999;8.98768e-14;2.70216e-14;0;-4.24454e-11;2.22732e-11;1.50921e-13;5.3366e-14;-9.990E+02;9.21237e-14;5.42727e-14;-9.990E+02
01:59:06.869;+01:02:25.766;2.30E+20;0.8;-999/-999;4.37562e-14;2.0979e-14;6.86609e-14;3.29196e-14;-9.990E+02;7.35463e-14;-4.93483e-11;5.82726e-11;4.4917e-14;-7.53194e-11;8.89404e-11
01:59:09.963;+01:05:14.633;2.30E+20;1.239;+0.40/-0.26;1.74094e-13;2.813e-14;2.82009e-13;6.50849e-14;-9.990E+02;2.51547e-13;6.96973e-14;-9.990E+02;1.75491e-13;7.02343e-14;-9.990E+02
01:58:28.312;+01:04:38.256;2.36E+20;0.8;-999/-999;4.4165e-14;1.26143e-14;7.72098e-15;6.61528e-15;-9.990E+02;3.46177e-14;1.70494e-14;-9.990E+02;8.79795e-14;3.35442e-14;-9.990E+02
01:58:52.581;+01:01:31.083;2.35E+20;0.8;-999/-999;5.29623e-14;1.39612e-14;2.08214e-14;1.09773e-14;-9.990E+02;4.66953e-14;2.02417e-14;-9.990E+02;7.1233e-14;3.08784e-14;-9.990E+02
01:58:55.042;+01:04:48.258;2.30E+20;0.099;+0.48/-0.30;8.27821e-14;2.65306e-14;1.64602e-14;9.04019e-15;-9.990E+02;3.42546e-14;-2.92478e-11;8.17173e-11;1.03047e-13;4.02907e-14;-9.990E+02
01:59:02.410;+01:04:13.531;2.30E+20;0.8;-999/-999;2.78571e-14;1.06394e-14;1.87336e-14;1.10892e-14;-9.990E+02;2.81028e-14;1.66352e-14;-9.990E+02;1.4294e-14;1.44717e-14;-9.990E+02
01:58:09.215;+01:06:16.523;2.38E+20;0.8;-999/-999;4.40771e-14;1.32246e-14;6.94036e-14;2.08234e-14;-9.990E+02;4.43809e-14;-3.10384e-11;2.33238e-10;2.25611e-14;-4.73351e-11;3.557e-10
01:58:57.380;+01:09:36.485;2.30E+20;0.8;-999/-999;2.79021e-14;1.07892e-14;1.75156e-14;1.07224e-14;-9.990E+02;1.3136e-14;1.14288e-14;-9.990E+02;4.01039e-14;2.45501e-14;-9.990E+02
01:58:56.127;+01:10:44.449;2.30E+20;0.8;-999/-999;5.52797e-14;1.4985e-14;4.33833e-14;1.61659e-14;-9.990E+02;4.87839e-14;2.16053e-14;-9.990E+02;2.48247e-14;1.91771e-14;-9.990E+02
01:59:09.991;+01:05:15.136;2.30E+20;1.309;+0.25/-0.19;1.3898e-13;1.53492e-14;2.81971e-13;4.09024e-14;-9.990E+02;1.9583e-13;4.03704e-14;-9.990E+02;1.41517e-13;4.00303e-14;-9.990E+02
01:58:56.342;+01:10:47.851;2.30E+20;0.8;-999/-999;4.73376e-14;1.7982e-14;4.95205e-14;2.25734e-14;-9.990E+02;3.71435e-14;2.37041e-14;-9.990E+02;0;-6.45518e-11;1.18551e-10
01:59:10.039;+01:05:14.670;2.30E+20;1.768;+0.35/-0.24;9.29155e-14;1.06583e-14;4.91964e-13;7.1737e-14;-9.990E+02;2.82188e-13;5.96992e-14;-9.990E+02;9.86783e-14;3.9127e-14;-9.990E+02
01:59:42.138;+01:13:39.457;2.30E+20;0.8;-999/-999;1.21588e-13;2.997e-14;1.27187e-13;3.76224e-14;-9.990E+02;9.54162e-14;3.99654e-14;-9.990E+02;3.71805e-14;-1.07568e-10;5.92756e-11
01:59:15.229;+01:19:41.243;2.30E+20;1.166;+0.33/-0.23;2.07245e-13;2.98194e-14;2.15144e-13;5.239e-14;-9.990E+02;3.66513e-13;7.80803e-14;-9.990E+02;2.07805e-13;6.95748e-14;-9.990E+02
01:58:52.576;+01:01:34.521;2.35E+20;0.8;-999/-999;1.22873e-13;3.0024e-14;1.61118e-14;1.3489e-14;-9.990E+02;1.92675e-13;5.84838e-14;-9.990E+02;1.10215e-13;5.54034e-14;-9.990E+02
01:58:28.321;+01:04:36.999;2.36E+20;0.8;-999/-999;4.49008e-14;1.17133e-14;7.84856e-15;6.19946e-15;-9.990E+02;3.5179e-14;1.57681e-14;-9.990E+02;8.94332e-14;3.13097e-14;-9.990E+02
01:58:52.646;+01:01:33.788;2.35E+20;0.242;+0.42/-0.27;1.18229e-13;2.57083e-14;2.11022e-14;9.03309e-15;-9.990E+02;4.65065e-14;1.76688e-14;-9.990E+02;1.08239e-13;3.4771e-14;-9.990E+02
01:58:55.011;+01:04:51.084;2.30E+20;0.600;+0.47/-0.29;5.16212e-14;1.41934e-14;3.42523e-14;1.22875e-14;-9.990E+02;2.97373e-14;-2.61388e-11;3.38841e-11;6.44552e-14;2.66883e-14;-9.990E+02
01:59:02.691;+01:04:13.943;2.30E+20;0.8;-999/-999;2.75874e-14;9.5904e-15;2.1647e-14;1.02827e-14;-9.990E+02;2.43496e-14;1.33583e-14;-9.990E+02;1.23935e-14;1.17744e-14;-9.990E+02
01:58:09.102;+01:06:04.999;2.38E+20;0.8;-999/-999;5.46268e-14;1.32246e-14;3.4406e-14;1.3088e-14;-9.990E+02;7.70046e-14;2.44113e-14;-9.990E+02;2.44672e-14;-4.73351e-11;7.11831e-11
01:58:09.282;+01:06:35.981;2.38E+20;0.8;-999/-999;5.59643e-14;1.35252e-14;8.8121e-14;2.12967e-14;-9.990E+02;7.88758e-14;-3.17445e-11;7.77813e-11;2.50648e-14;-4.8412e-11;1.18621e-10
01:58:59.776;+01:09:14.763;2.30E+20;0.8;-999/-999;2.67033e-14;9.5904e-15;1.67584e-14;9.4879e-15;-9.990E+02;2.51398e-14;1.42331e-14;-9.990E+02;1.91825e-14;1.53546e-14;-9.990E+02
01:58:56.325;+01:10:47.541;2.30E+20;0.8;-999/-999;5.34365e-14;1.3037e-14;5.032e-14;1.60742e-14;-9.990E+02;5.03007e-14;1.88504e-14;-9.990E+02;3.83973e-14;-4.67906e-11;3.56138e-11
01:59:10.099;+01:05:14.729;2.30E+20;1.576;+0.23/-0.17;1.12117e-13;9.7493e-15;3.67321e-13;4.35715e-14;-9.990E+02;2.81192e-13;4.26971e-14;-9.990E+02;1.17025e-13;3.18138e-14;-9.990E+02
01:59:15.339;+01:19:42.180;2.30E+20;1.166;+0.13/-0.11;1.20505e-12;7.71795e-14;1.25165e-12;1.34055e-13;-9.990E+02;2.13253e-12;2.052e-13;-9.990E+02;1.20909e-12;1.84484e-13;-9.990E+02
01:59:42.073;+01:13:37.262;2.30E+20;0.8;-999/-999;9.01348e-13;9.44055e-14;8.4862e-13;1.14113e-13;-9.990E+02;8.48692e-13;1.41131e-13;-9.990E+02;5.88988e-13;-3.38856e-10;7.112e-11
01:21:28.367;-00:39:13.805;3.87E+20;1.019;+0.22/-0.18;1.78171e-13;1.98747e-14;8.16098e-14;2.07563e-14;-9.990E+02;3.1117e-13;4.55663e-14;-9.990E+02;1.76339e-13;4.14079e-14;-9.990E+02
01:21:53.197;-00:32:01.488;3.77E+20;0.8;-999/-999;2.80894e-14;1.05552e-14;7.82528e-15;7.05644e-15;-9.990E+02;2.13402e-14;1.35543e-14;-9.990E+02;4.81188e-14;2.49795e-14;-9.990E+02
01:22:03.205;-00:44:47.293;4.05E+20;0.371;+0.32/-0.23;2.07784e-13;3.44188e-14;4.4775e-14;1.57573e-14;-9.990E+02;1.02975e-13;2.85578e-14;-9.990E+02;1.93135e-13;4.9437e-14;-9.990E+02
01:21:12.473;-00:30:32.792;3.66E+20;0.8;-999/-999;2.83035e-14;1.09886e-14;2.01887e-14;1.23389e-14;-9.990E+02;1.8473e-14;1.38019e-14;-9.990E+02;2.78025e-14;2.07723e-14;-9.990E+02
01:22:06.958;-00:30:39.962;3.77E+20;0.860;+0.26/-0.20;1.98194e-13;2.61738e-14;1.21175e-13;2.81337e-14;-9.990E+02;1.9474e-13;3.98981e-14;-9.990E+02;1.92993e-13;4.94296e-14;-9.990E+02
01:21:58.393;-00:47:35.569;4.07E+20;0.8;-999/-999;3.82245e-14;1.30437e-14;2.15796e-14;-2.20561e-11;3.55666e-11;1.73131e-14;1.28894e-14;-9.990E+02;1.03821e-13;3.90394e-14;-9.990E+02
01:21:43.041;-00:48:54.836;4.04E+20;0.8;-999/-999;3.89513e-14;1.31904e-14;5.64413e-14;2.05832e-14;-9.990E+02;1.7649e-14;-2.98603e-11;3.39476e-11;1.89059e-14;1.68868e-14;-9.990E+02
01:21:04.024;-00:44:36.704;3.85E+20;0.8;-999/-999;2.99631e-14;1.16883e-14;4.1851e-14;1.79668e-14;-9.990E+02;1.36282e-14;-2.6563e-11;3.95949e-11;1.70599e-14;1.59751e-14;-9.990E+02
01:21:20.101;-00:48:17.870;3.96E+20;0.8;-999/-999;3.92154e-14;1.33148e-14;4.40632e-14;1.83196e-14;-9.990E+02;1.48369e-14;1.23401e-14;-9.990E+02;2.22555e-14;1.85148e-14;-9.990E+02
01:21:34.456;-00:49:38.151;4.02E+20;0.8;-999/-999;2.98086e-14;1.20696e-14;5.03505e-14;2.0387e-14;-9.990E+02;1.12617e-14;-2.73335e-11;7.92066e-11;1.68811e-14;-4.09854e-11;1.18767e-10
01:20:42.389;-00:46:13.885;3.79E+20;0.8;-999/-999;3.74892e-13;5.20245e-14;6.27055e-13;8.70177e-14;-9.990E+02;1.42288e-13;-1.18375e-10;3.39867e-11;2.13809e-13;-1.77923e-10;5.10833e-11
01:35:27.543;-00:44:48.258;2.57E+20;0.799;+0.08/-0.08;7.10384e-13;3.333e-14;4.04156e-13;3.21547e-14;-9.990E+02;6.11185e-13;4.73872e-14;-9.990E+02;6.89061e-13;6.18485e-14;-9.990E+02
01:35:33.462;-00:48:17.242;2.58E+20;0.8;-999/-999;2.16279e-14;6.81075e-15;9.81231e-15;5.76912e-15;-9.990E+02;2.16705e-14;1.03522e-14;-9.990E+02;2.19865e-14;1.29269e-14;-9.990E+02
01:35:39.393;-00:43:24.935;2.56E+20;0.8;-999/-999;1.53962e-14;5.74712e-15;4.0752e-15;3.7224e-15;-9.990E+02;1.80241e-14;9.60295e-15;-9.990E+02;1.82909e-14;1.1693e-14;-9.990E+02
01:35:43.464;-00:48:16.000;2.58E+20;0.330;+0.45/-0.29;7.22363e-14;1.57967e-14;1.03154e-14;5.31152e-15;-9.990E+02;4.07215e-14;1.40418e-14;-9.990E+02;6.68089e-14;2.30373e-14;-9.990E+02
01:35:14.798;-00:38:31.911;2.54E+20;0.641;+0.44/-0.28;6.22337e-14;1.28374e-14;8.16731e-15;5.23766e-15;-9.990E+02;6.93708e-14;1.91056e-14;-9.990E+02;5.92405e-14;2.21703e-14;-9.990E+02
01:34:58.030;-00:43:03.189;2.64E+20;0.8;-999/-999;2.1431e-14;6.97682e-15;1.5162e-14;7.40711e-15;-9.990E+02;2.22348e-14;1.08624e-14;-9.990E+02;8.45712e-15;8.25781e-15;-9.990E+02
01:35:14.187;-00:53:16.618;2.68E+20;0.8;-999/-999;1.63271e-14;6.22708e-15;2.08222e-14;8.92244e-15;-9.990E+02;7.61831e-15;6.40292e-15;-9.990E+02;6.43208e-15;-2.20652e-11;7.13239e-11
01:35:00.584;-00:40:57.577;2.55E+20;0.746;+0.24/-0.18;1.32462e-13;1.6251e-14;1.04983e-13;1.73975e-14;-9.990E+02;4.96466e-14;1.51641e-14;-9.990E+02;1.27236e-13;2.98668e-14;-9.990E+02
01:34:54.613;-00:43:05.126;2.64E+20;0.8;-999/-999;4.99449e-14;1.03136e-14;4.41722e-14;1.20441e-14;-9.990E+02;3.23959e-14;1.2442e-14;-9.990E+02;2.95622e-14;1.46518e-14;-9.990E+02
01:34:52.092;-00:45:25.411;2.65E+20;0.8;-999/-999;1.67651e-14;6.37224e-15;6.67817e-15;5.00802e-15;-9.990E+02;1.4682e-14;9.12445e-15;-9.990E+02;2.23283e-14;1.38764e-14;-9.990E+02
01:35:07.002;-00:54:33.138;2.69E+20;0.589;+0.29/-0.21;1.21596e-13;1.93389e-14;5.8941e-14;1.41008e-14;-9.990E+02;5.49189e-14;1.70126e-14;-9.990E+02;1.15517e-13;3.08652e-14;-9.990E+02
01:35:18.431;-00:35:17.563;2.53E+20;0.8;-999/-999;2.17253e-14;7.554e-15;1.43425e-14;-1.196e-11;2.26414e-11;2.90635e-14;1.33699e-14;-9.990E+02;3.31873e-14;1.77354e-14;-9.990E+02
01:34:46.329;-00:46:53.881;2.66E+20;0.588;+0.45/-0.29;6.43194e-14;1.41602e-14;3.73232e-14;1.15001e-14;-9.990E+02;1.9364e-14;1.04656e-14;-9.990E+02;6.10944e-14;2.31079e-14;-9.990E+02
01:34:44.531;-00:35:01.313;2.53E+20;0.620;+0.29/-0.21;8.12917e-14;1.24124e-14;3.48433e-14;8.89541e-15;-9.990E+02;4.92674e-14;1.32875e-14;-9.990E+02;7.7418e-14;2.08797e-14;-9.990E+02
01:34:59.390;-00:35:50.568;2.53E+20;1.016;+0.40/-0.26;3.43107e-14;6.00966e-15;3.33861e-14;8.84233e-15;-9.990E+02;3.72091e-14;1.09788e-14;-9.990E+02;3.39681e-14;1.29021e-14;-9.990E+02
01:34:53.821;-00:39:41.512;2.55E+20;0.8;-999/-999;1.45717e-14;5.14046e-15;5.77942e-15;3.99044e-15;-9.990E+02;8.52634e-15;5.88707e-15;-9.990E+02;2.59547e-14;1.28561e-14;-9.990E+02
01:34:20.985;-00:36:31.595;2.61E+20;1.339;+0.34/-0.23;3.59755e-14;5.06318e-15;8.08191e-14;1.47606e-14;-9.990E+02;4.93558e-14;1.30123e-14;-9.990E+02;3.65809e-14;1.29332e-14;-9.990E+02
01:35:00.517;-00:41:03.343;2.55E+20;0.534;+0.20/-0.16;1.50683e-13;1.74053e-14;6.29967e-14;1.11571e-14;-9.990E+02;6.69054e-14;1.45407e-14;-9.990E+02;1.42136e-13;2.65973e-14;-9.990E+02
01:34:23.848;-00:39:47.539;2.63E+20;0.8;-999/-999;2.20744e-14;6.0644e-15;1.46433e-14;6.20434e-15;-9.990E+02;2.57771e-14;1.01175e-14;-9.990E+02;6.53933e-15;6.15688e-15;-9.990E+02
01:34:54.539;-00:42:56.900;2.64E+20;0.8;-999/-999;2.30993e-14;6.37014e-15;1.10322e-14;5.60062e-15;-9.990E+02;1.61785e-14;8.2132e-15;-9.990E+02;3.2805e-14;1.45225e-14;-9.990E+02
01:34:57.966;-00:43:06.008;2.64E+20;0.8;-999/-999;1.3441e-14;5.00511e-15;3.05752e-15;3.04303e-15;-9.990E+02;8.96404e-15;6.16256e-15;-9.990E+02;2.72729e-14;1.32513e-14;-9.990E+02
01:35:15.225;-00:36:58.656;2.54E+20;0.8;-999/-999;1.21154e-14;4.83648e-15;4.27003e-15;3.64462e-15;-9.990E+02;9.4522e-15;6.49485e-15;-9.990E+02;1.919e-14;1.15851e-14;-9.990E+02
01:35:14.760;-00:38:32.822;2.54E+20;0.391;+0.33/-0.24;8.65649e-14;1.55161e-14;5.41693e-15;3.58425e-15;-9.990E+02;6.76123e-14;1.60401e-14;-9.990E+02;8.07001e-14;2.24226e-14;-9.990E+02
01:35:17.182;-00:33:57.222;2.53E+20;0.8;-999/-999;1.41502e-14;5.13672e-15;8.40913e-15;4.91331e-15;-9.990E+02;1.65602e-14;8.49941e-15;-9.990E+02;6.30139e-15;6.31216e-15;-9.990E+02
01:35:18.167;-00:35:17.291;2.53E+20;0.8;-999/-999;1.21725e-14;4.83456e-15;7.23348e-15;-7.6549e-12;2.63145e-11;4.75019e-15;4.52736e-15;-9.990E+02;3.61495e-14;1.58558e-14;-9.990E+02
01:34:29.578;-00:43:51.638;2.65E+20;0.8;-999/-999;1.14973e-14;4.70332e-15;6.10293e-15;4.26117e-15;-9.990E+02;1.34175e-14;7.75011e-15;-9.990E+02;6.80353e-15;6.87356e-15;-9.990E+02
01:34:36.356;-00:44:33.818;2.65E+20;0.8;-999/-999;1.36472e-14;5.15848e-15;1.08717e-14;5.75246e-15;-9.990E+02;7.96618e-15;6.02157e-15;-9.990E+02;1.21149e-14;9.15756e-15;-9.990E+02
01:34:56.898;-00:27:38.211;2.50E+20;0.8;-999/-999;2.33926e-14;6.48956e-15;1.48147e-14;6.43994e-15;-9.990E+02;2.1929e-14;9.53252e-15;-9.990E+02;1.67004e-14;1.03671e-14;-9.990E+02
01:34:52.151;-00:45:24.500;2.65E+20;0.8;-999/-999;1.3362e-14;5.15848e-15;9.12176e-15;5.37782e-15;-9.990E+02;1.78238e-14;9.19529e-15;-9.990E+02;9.49154e-15;-1.8299e-11;5.10076e-11
01:34:46.360;-00:46:40.130;2.66E+20;0.8;-999/-999;1.90168e-14;6.22257e-15;7.57568e-15;5.06013e-15;-9.990E+02;1.10951e-14;7.41091e-15;-9.990E+02;3.37435e-14;1.57782e-14;-9.990E+02
