OBJID;RA;DEC;countrates_0.3-10keV(ph.s-1);countrates_error_0.3-10keV(ph.s-1);exposure_time(s);countrates_0.3-1keV(ph.s-1);countrates_error_0.3-1keV(ph.s-1);upper_limit_0.3-1keV(ph.s-1);countrates_1-2keV(ph.s-1);countrates_error_1-2keV(ph.s-1);upper_limit_1-2keV(ph.s-1);countrates_2-10keV(ph.s-1);countrates_error_2-10keV(ph.s-1);upper_limit_2-10keV(ph.s-1)
890;-22.826825000000042;0.3719386111111111;0.0019420000000000001;0.0006799999999999999;5957.9;0.0009708000000000001;0.00047599999999999997;-999.0;0.0009708000000000001;0.00047599999999999997;-999.0;0.0;-0.6793;0.001602
891;-22.710883333333356;0.24794611111111112;0.00436;0.001;6320.9;0.00048449999999999996;0.00032669999999999997;-999.0;0.00048449999999999996;0.00032669999999999997;-999.0;0.0033909999999999995;0.0008667;-999.0
892;-22.70924583333334;0.42360972222222226;0.04506;0.0035;3030.0;0.01202;0.001786;-999.0;0.018019999999999998;0.0022140000000000003;-999.0;0.015019999999999999;0.002;-999.0
903;57.13500416666665;-1.0515719444444445;0.0004204;0.00011;70433.4;3.822e-05;3.221e-05;-999.0;0.0001911;7.229e-05;-999.0;0.0001911;7.229e-05;-999.0
2856;57.03704583333331;-1.0381205555555557;0.0006181;0.00015;45854.1;0.0002747;0.0001;-999.0;6.867e-05;5e-05;-999.0;0.0002747;0.0001;-999.0
4939;57.24127916666666;-1.1605752777777776;0.007911;0.00045;33060.5;0.003025;0.00027689999999999995;-999.0;0.002095;0.00023369999999999996;-999.0;0.002793;0.0002683;-999.0
3374;57.35149583333333;-1.0993475;0.004076;0.00029;42498.5;0.0003305;8.286e-05;-999.0;0.002093;0.00020709999999999997;-999.0;0.001652;0.0001906;-999.0
926;57.04253749999998;-0.8832833333333334;0.001173;0.0002;36000.7;0.0004693000000000001;0.00012409999999999998;-999.0;0.000352;0.0001103;-999.0;0.000352;0.0001103;-999.0
2860;57.028645833333314;-1.0505197222222222;0.001501;0.00022999999999999998;33535.8;0.0004505;0.0001261;-999.0;0.0004505;0.0001261;-999.0;0.0006006000000000001;0.0001484;-999.0
2813;57.07760833333333;-1.1250463888888889;0.0008544000000000001;0.00016999999999999999;39634.3;0.0003798;0.00011559999999999999;-999.0;0.0001899;8.16e-05;-999.0;0.00028480000000000004;9.52e-05;-999.0
2644;57.130695833333334;-1.1608749999999999;0.002117;0.00029;45959.4;0.0002824;0.00010149999999999999;-999.0;0.0008471;0.00018119999999999999;-999.0;0.0009883;0.00019569999999999999;-999.0
931;27.773079166666662;-0.5734155555555556;0.014209999999999999;0.0043;930.6;0.004738;0.002515;-999.0;0.009476;0.003489;-999.0;0.0;-4.296;0.01567
932;27.736941666666667;-0.5855950000000001;0.005919;0.0028;955.7;0.001973;0.0016649999999999998;-999.0;0.003946;0.002346;-999.0;0.0;-2.7969999999999997;0.01305
933;-4.900920833333373;-0.8915344444444444;0.005378;0.0012;4902.6;0.002689;0.0008667;-999.0;0.001009;0.0005200000000000001;-999.0;0.0016809999999999998;0.0006667000000000001;-999.0
934;-4.948900000000037;-0.7621977777777778;0.001827;0.00072;5003.1;0.0009138;0.0005048;-999.0;0.0009138;0.0005048;-999.0;0.0005711000000000001;-0.7193;0.006032
935;-4.918270833333395;-0.9853325;0.007991;0.0015;5261.8;0.0054329999999999995;0.0012779999999999998;-999.0;0.0006393;0.00042780000000000004;-999.0;0.001917;0.0007222;-999.0
936;-4.855416666666656;-0.7424358333333333;0.001872;0.00075;5111.9;0.0009357999999999999;0.0005187999999999999;-999.0;0.00046789999999999993;0.0003688;-999.0;0.00046789999999999993;0.0003688;-999.0
6305;6.955395833333341;-1.118246388888889;0.0006319;0.00014;61097.1;0.0001149;5.95e-05;-999.0;0.00022969999999999997;8.487e-05;-999.0;0.0002872;9.625e-05;-999.0
6306;6.947254166666653;-1.1166925;0.001516;0.0002;59549.9;0.0005893;0.00012309999999999998;-999.0;0.0005332000000000001;0.00011540000000000001;-999.0;0.0003929;0.0001;-999.0
6307;6.99680833333332;-1.0891019444444443;0.001513;0.0002;59245.2;0.0004448;0.00011200000000000001;-999.0;0.000771;0.000144;-999.0;0.0002966;8.8e-05;-999.0
6308;6.917112500000002;-1.0910891666666667;0.00046980000000000004;0.00011999999999999999;61229.2;0.00014099999999999998;6.64e-05;-999.0;9.398e-05;5.44e-05;-999.0;0.00023500000000000002;8.8e-05;-999.0
6309;6.910408333333322;-1.0816338888888888;0.0006846;0.00014;59966.7;0.0001643;7e-05;-999.0;0.00024639999999999997;8.75e-05;-999.0;0.0002738;8.75e-05;-999.0
6310;6.867220833333334;-1.1417933333333332;0.0005557;0.00013000000000000002;59887.5;0.0002431;8.895e-05;-999.0;0.0002084;8.211e-05;-999.0;0.0001042;5.747e-05;-999.0
6311;6.87659583333334;-1.1092919444444445;0.000365;0.00011;59923.5;0.0001685;7.765e-05;-999.0;0.0001123;6.212e-05;-999.0;8.426e-05;5.371e-05;-999.0
944;7.059233333333339;-1.1322972222222223;0.0003867;0.00011;58070.4;0.00012890000000000002;6.368e-05;-999.0;0.0001547;6.947e-05;-999.0;0.00010309999999999999;5.732e-05;-999.0
945;7.040066666666661;-1.2272408333333336;0.0007137000000000001;0.00015;54086.5;0.0002595;9e-05;-999.0;0.00012969999999999998;6.6e-05;-999.0;0.00032439999999999997;0.000102;-999.0
946;7.045129166666669;-1.083056111111111;0.000772;0.00015;51714.3;0.00025739999999999997;8.864e-05;-999.0;0.0003088;9.545e-05;-999.0;0.00020580000000000002;7.5e-05;-999.0
6315;6.8547458333333395;-1.0870380555555554;0.0003859;0.00011;58962.6;0.0001053;5.913e-05;-999.0;3.508e-05;3.369e-05;-999.0;0.0002455;8.937e-05;-999.0
6316;6.93194166666666;-1.0348475000000001;0.00044740000000000003;0.00011999999999999999;51693.4;4.473e-05;3.733e-05;-999.0;0.0003131;0.0001;-999.0;8.949e-05;5.267e-05;-999.0
6318;7.060341666666659;-1.0785005555555556;0.002048;0.00023999999999999998;38245.8;0.001024;0.0001673;-999.0;0.0006144;0.0001309;-999.0;0.0004095;0.0001091;-999.0
950;7.0346791666666775;-1.2601133333333334;0.0004418;0.00013000000000000002;54541.1;3.681e-05;3.695e-05;-999.0;0.00011040000000000001;6.363e-05;-999.0;0.0002945;0.0001026;-999.0
951;7.103462500000006;-1.1481508333333332;0.003982;0.00035;22331.3;0.001048;0.000181;-999.0;0.0016769999999999999;0.00022930000000000002;-999.0;0.001258;0.0001991;-999.0
952;6.948129166666661;-1.0158241666666668;0.001287;0.00018999999999999998;34883.7;0.0007509;0.00014409999999999998;-999.0;0.0005364;0.00012450000000000002;-999.0;0.00040659999999999996;-0.1898;0.0007091
6322;6.81787083333333;-1.1208580555555556;0.0009187000000000002;0.00016;60173.5;0.00045939999999999995;0.0001131;-999.0;0.00022969999999999997;8e-05;-999.0;0.00022969999999999997;8e-05;-999.0
6323;6.849549999999994;-1.25623;0.0004209;0.00011999999999999999;61500.5;0.00022959999999999997;9e-05;-999.0;3.826e-05;3.675e-05;-999.0;0.000153;7.35e-05;-999.0
6324;6.810520833333328;-1.1992052777777777;0.0008817;0.00016999999999999999;58433.4;0.0004007;0.0001133;-999.0;0.00028050000000000004;9.917e-05;-999.0;0.00020030000000000002;8.5e-05;-999.0
956;7.00503333333333;-1.3088969444444445;0.0008622;0.00016;54425.0;0.00016419999999999998;6.769e-05;-999.0;0.0002463;8.615e-05;-999.0;0.00045149999999999997;0.00011690000000000001;-999.0
6327;6.824770833333332;-1.072168611111111;0.0007825;0.00016999999999999999;38206.7;0.0003913;0.0001224;-999.0;0.00031299999999999996;0.0001088;-999.0;7.825e-05;5.372e-05;-999.0
958;7.086570833333326;-1.2555147222222223;0.0004834;0.00013000000000000002;55451.1;0.000145;7.265e-05;-999.0;9.672e-05;5.965e-05;-999.0;0.0002417;9.176e-05;-999.0
959;6.972883333333328;-1.3195972222222223;0.0005003999999999999;0.00013000000000000002;53446.3;7.697e-05;5.2e-05;-999.0;0.000231;9.1e-05;-999.0;0.00019240000000000001;8.45e-05;-999.0
960;7.1236208333333195;-1.2166769444444445;0.0008532;0.00018;33634.4;0.0004266;0.000126;-999.0;0.0003413;0.00011399999999999999;-999.0;8.532e-05;5.64e-05;-999.0
961;7.017104166666655;-1.3261647222222221;0.0007608;0.00016;53222.7;5.852e-05;4.495e-05;-999.0;0.0001756;7.619e-05;-999.0;0.0005268;0.0001371;-999.0
962;6.801358333333326;-1.0768652777777779;0.0015220000000000001;0.00022999999999999998;27147.0;0.00045670000000000004;0.0001278;-999.0;0.00045670000000000004;0.0001278;-999.0;0.0006089;0.00014690000000000002;-999.0
963;7.040066666666661;-1.3183183333333333;0.00044699999999999997;0.00013000000000000002;50515.8;0.0001625;7.429e-05;-999.0;8.127e-05;5.448e-05;-999.0;0.0002032;8.667e-05;-999.0
964;7.0794500000000085;-1.3032350000000001;0.001219;0.00021;41019.1;0.0002032;8.25e-05;-999.0;0.0003048;0.000105;-999.0;0.0007113;0.0001575;-999.0
965;6.997983333333337;-1.3426316666666667;0.001114;0.00018999999999999998;49256.9;6.962e-05;4.75e-05;-999.0;0.0004873;0.0001242;-999.0;0.0005569;0.0001315;-999.0
6335;6.84204166666666;-1.3132869444444444;0.002268;0.00027;48087.0;0.001082;0.0001826;-999.0;0.0006184999999999999;0.0001429;-999.0;0.000567;0.000135;-999.0
967;-43.82197083333335;1.1356347222222223;0.008143000000000001;0.002;2661.6;0.002326;0.0010710000000000001;-999.0;0.001163;0.0007857000000000001;-999.0;0.004654;0.0015;-999.0
968;-43.89857916666671;1.1983211111111112;0.003812;0.0014;2754.7;0.003812;0.0014;-999.0;0.0005446;-1.399;0.005034;0.002179;-1.399;0.005034
969;-43.869379166666704;1.119035277777778;0.005213000000000001;0.0017;2548.8;0.004562;0.001626;-999.0;0.0007447;-1.6980000000000002;0.004304;0.0006516;0.0006135;-999.0
970;-43.68628333333339;1.279688611111111;0.0414;0.005;1009.3;0.0414;0.005;-999.0;0.005914;-4.995;0.027339999999999996;0.005175;-4.995;0.027339999999999996
971;-43.65343750000005;1.1364958333333333;0.008317;0.0022;2666.0;0.0023769999999999998;0.001169;-999.0;0.004753;0.00165;-999.0;0.001188;0.000825;-999.0
972;-16.482095833333346;0.9060852777777778;0.011359999999999999;0.0013;8489.4;0.0041990000000000005;0.0007647;-999.0;0.0037049999999999995;0.0007341;-999.0;0.0034590000000000003;0.0007035;-999.0
973;-16.360325000000103;1.0067036111111112;0.0016809999999999998;0.00053;9123.4;0.0006723;0.0003373;-999.0;0.0006723;0.0003373;-999.0;0.0003362;0.00023559999999999998;-999.0
974;-16.502529166666704;0.877296388888889;0.00277;0.0006799999999999999;8719.2;0.0006393;0.0003173;-999.0;0.001279;0.00044770000000000004;-999.0;0.0008523999999999999;0.0003683;-999.0
975;-16.53387500000008;0.9903316666666666;0.002203;0.00062;8421.1;0.00027539999999999997;0.00022319999999999998;-999.0;0.001377;0.000496;-999.0;0.0005508999999999999;0.00031;-999.0
976;-16.284370833333412;0.7738711111111112;0.05011;0.0033;1616.6;0.0062640000000000005;-3.2969999999999997;0.08248;0.02505;0.002393;-999.0;0.02505;0.002393;-999.0
977;-16.604154166666717;1.061463888888889;0.01323;0.0017;3978.8;0.005289;0.001074;-999.0;0.007937;0.001342;-999.0;0.006613;-1.6980000000000002;0.01747
978;-16.618050000000096;0.8068855555555556;0.04381;0.0032;3584.8;0.008759999999999999;0.00144;-999.0;0.01577;0.0019199999999999998;-999.0;0.01927;0.00216;-999.0
979;43.92755;-0.17950055555555555;0.002314;0.00039;17684.7;0.00046280000000000003;0.0001766;-999.0;0.0009257;0.0002428;-999.0;0.0009257;0.0002428;-999.0
980;43.92474166666665;-0.19231888888888887;0.0009471;0.00026000000000000003;18713.7;0.00028399999999999996;0.00014110000000000001;-999.0;0.00018940000000000002;0.0001189;-999.0;0.0004734;0.0001857;-999.0
981;43.80088333333333;-0.183665;0.06613;0.0018;18058.3;0.00434;0.0004547;-999.0;0.003307;0.00039789999999999997;-999.0;0.05849;0.0017050000000000001;-999.0
982;43.794275;-0.12029916666666667;0.001213;0.00029;18393.7;0.0007277;0.00022349999999999998;-999.0;0.0004851;0.00018119999999999999;-999.0;0.001073;-0.2897;0.0008035
983;43.96459999999999;-0.12768333333333334;0.002513;0.0004;18458.0;0.0007182;0.00021109999999999998;-999.0;0.001077;0.0002611;-999.0;0.0007182;0.00021109999999999998;-999.0
984;43.84842499999999;-0.30321944444444443;0.001248;0.0003;18185.3;0.00035660000000000005;-0.2997;0.0008269999999999999;0.0004992;0.00018680000000000001;-999.0;0.0007488;0.00023209999999999998;-999.0
985;43.87019166666664;-0.03920027777777778;0.0023829999999999997;0.00041;16670.5;0.000681;-0.4096;0.001215;0.001283;0.0003011;-999.0;0.0011;0.0002819;-999.0
986;43.932820833333324;-0.2902252777777778;0.0007894999999999999;0.00025;18290.1;0.0001127;9.302e-05;-999.0;0.00022549999999999998;0.0001337;-999.0;0.00045099999999999996;0.00018600000000000002;-999.0
987;43.860629166666655;-0.3120297222222222;0.001256;0.00031;18181.3;0.0004186;0.0001808;-999.0;0.0005581000000000001;0.00020669999999999998;-999.0;0.000279;0.0001485;-999.0
988;43.82075416666666;-0.3072813888888889;0.003034;0.00045999999999999996;17640.5;0.001855;0.0003578;-999.0;0.0006744;0.00021719999999999997;-999.0;0.0005057999999999999;0.00018530000000000003;-999.0
989;44.01609166666668;-0.17653166666666667;0.001704;0.00037;14800.6;0.001042;-0.3696;0.001251;0.0003787;0.00017590000000000002;-999.0;0.001326;0.0003275;-999.0
990;43.846666666666664;-0.009219444444444443;0.003186;0.0005099999999999999;10528.5;0.0006372000000000001;0.0002275;-999.0;0.0007081;-0.5095;0.0042;0.002548;0.0004629;-999.0
991;43.78286666666668;-0.3170722222222222;0.0009718999999999999;0.00028;17599.9;0.0002776;0.00014890000000000001;-999.0;0.0005554;0.0002085;-999.0;0.0001389;0.0001072;-999.0
992;43.69980416666667;-0.0722675;0.006255;0.0007599999999999999;7416.8;0.0035740000000000004;0.0005827000000000001;-999.0;0.0035740000000000004;-0.7592;0.005901;0.002681;0.0005067;-999.0
1313;16.44883333333334;-0.6078569444444444;0.001196;0.00041;11379.1;0.0001495;0.00014240000000000002;-999.0;0.0004484;0.00025059999999999997;-999.0;0.000598;0.0002904;-999.0
1314;16.349145833333324;-0.426975;0.001831;0.0005;9098.3;0.0006102999999999999;0.00029049999999999996;-999.0;0.001221;0.0004122;-999.0;0.0009155;-0.4995;0.002014
4677;16.49074166666665;-0.3940255555555556;0.001224;0.00043;10438.0;0.0003061;-0.4296;0.0013460000000000002;0.0006122;0.000301;-999.0;0.0006122;0.000301;-999.0
1315;16.43697499999999;-0.3762202777777778;0.003558;0.0007;7716.5;0.0007117000000000001;0.0003138;-999.0;0.002848;0.0006195;-999.0;0.001779;-0.6993;0.0047090000000000005
1316;16.270645833333333;-0.5179916666666667;0.0046700000000000005;0.00081;5928.9;0.0009337999999999999;0.0003682;-999.0;0.0018670000000000002;0.0005228;-999.0;0.0018670000000000002;0.0005228;-999.0
1317;16.584404166666673;-0.4977122222222222;0.004587;0.00079;9975.1;0.0013109999999999999;0.0004082;-999.0;0.001638;0.00045430000000000004;-999.0;0.001638;0.00045430000000000004;-999.0
4682;16.48700416666665;-0.6957461111111112;0.004869;0.0008900000000000001;7615.7;0.003478;0.0007525;-999.0;0.0006955;0.0003398;-999.0;0.0006955;0.0003398;-999.0
4683;16.450508333333346;-0.7447472222222222;0.003017;0.0007700000000000001;7778.6;0.0021550000000000002;-0.7692;0.009970999999999999;0.003017;0.0007700000000000001;-999.0;0.0004309;-0.7692;0.009970999999999999
1001;39.8006;1.1463255555555556;0.005018;0.0009699999999999999;6662.4;0.003011;0.0007462;-999.0;0.002007;0.0006117999999999999;-999.0;0.0;-0.969;0.002211
1002;39.84754166666667;1.0937283333333332;0.006753;0.0011;7334.2;0.004052;-1.099;0.0026260000000000003;0.0007945000000000001;0.0003753;-999.0;0.005958;0.001035;-999.0
1003;39.69695416666667;1.0875325;0.00606;0.0011;6889.4;0.003636;-1.099;0.001738;0.002635;0.0007526;-999.0;0.003425;0.0008105;-999.0
1004;39.76808749999998;1.0358741666666669;0.002798;0.00075;7474.5;0.001076;0.00045539999999999996;-999.0;0.001076;0.00045539999999999996;-999.0;0.0006458999999999999;0.00035360000000000003;-999.0
1005;39.63804166666665;1.155151111111111;0.0034439999999999996;0.0008300000000000001;7676.0;0.002066;0.0006571000000000001;-999.0;0.001034;0.00046339999999999993;-999.0;0.00034439999999999997;0.0002698;-999.0
1006;39.94174583333333;1.1532333333333333;0.002577;0.00073;7755.5;0.0009205;0.0004234;-999.0;0.0007361000000000001;0.0003796;-999.0;0.0009205;0.0004234;-999.0
1007;39.862599999999986;1.007803888888889;0.0054659999999999995;0.0011;6714.2;0.001562;0.0005928;-999.0;0.0023420000000000003;0.0007332999999999999;-999.0;0.001562;0.0005928;-999.0
1008;39.681899999999985;1.3146452777777777;0.002878;0.00081;6727.3;0.0009593;0.00046580000000000005;-999.0;0.0009593;0.00046580000000000005;-999.0;0.0009593;0.00046580000000000005;-999.0
1009;39.60026666666664;1.1149252777777778;0.0026579999999999998;0.0008;6639.4;0.001994;0.0006905;-999.0;0.0006646;0.00040419999999999996;-999.0;0.0008861;-0.7992;0.004396
1010;-19.415658333333397;0.5948013888888889;0.008031;0.0018;1941.9;0.008031;0.0018;-999.0;0.0;-1.798;0.017740000000000002;0.0;-1.798;0.017740000000000002
1011;-19.331945833333407;0.8388261111111112;0.00212;0.00098;3503.8;0.00212;-0.979;0.0035039999999999997;0.00053;0.00049;-999.0;0.00159;0.0008647;-999.0
1012;-19.50614166666668;0.8085944444444445;0.002338;0.001;3417.4;0.0003897;0.00040869999999999996;-999.0;0.001559;0.0008261000000000001;-999.0;0.0003897;0.00040869999999999996;-999.0
1025;53.35265416666664;1.0130419444444445;0.0014449999999999999;0.00062;5843.2;0.0002408;0.0002508;-999.0;0.0004816;0.0003553;-999.0;0.0007222999999999999;0.00043889999999999993;-999.0
1026;53.525825;1.0235180555555554;0.004045;0.001;5702.1;0.001348;0.00056;-999.0;0.001797;0.0006467;-999.0;0.0008988;0.00045999999999999996;-999.0
1027;53.36019583333331;1.1450108333333333;0.00379;0.00098;5693.2;0.0009480000000000001;0.00048389999999999994;-999.0;0.001422;0.000588;-999.0;0.001422;0.000588;-999.0
1028;53.454941666666656;0.8682647222222223;0.002885;0.0009;5892.6;0.0004122;0.0003279;-999.0;0.0016489999999999999;0.0006429;-999.0;0.000824;0.0004693000000000001;-999.0
1029;53.274024999999995;0.9600766666666666;0.004571;0.0011;5943.9;0.001905;0.0007332999999999999;-999.0;0.002286;0.0007944;-999.0;0.0003809;0.00031779999999999997;-999.0
5459;47.70157499999999;1.3669675000000001;0.0008443;0.00015;52827.7;0.0002955;8.333e-05;-999.0;0.00033769999999999997;9.167e-05;-999.0;0.00021109999999999998;7.417e-05;-999.0
1031;47.71047083333332;1.3925791666666667;0.0008125;0.00016999999999999999;33726.1;0.0002031;8.905e-05;-999.0;0.0002031;8.905e-05;-999.0;0.00040629999999999996;0.0001214;-999.0
5462;47.68389583333334;1.3255408333333334;0.0006864;0.00014;58523.5;0.00046669999999999996;0.0001167;-999.0;0.0001921;7.389e-05;-999.0;2.745e-05;2.8e-05;-999.0
5465;47.680649999999986;1.2797577777777778;0.0003803;0.00011;63273.9;0.0001014;5.622e-05;-999.0;0.0002028;7.944e-05;-999.0;7.603e-05;4.828e-05;-999.0
5466;47.758804166666664;1.3558055555555557;0.0007087;0.00014;62571.7;0.0001849;7e-05;-999.0;0.0003389;9.545e-05;-999.0;0.0001849;7e-05;-999.0
5464;47.65685833333333;1.2759088888888888;0.0004996;0.00011999999999999999;62786.7;3.33e-05;3.067e-05;-999.0;0.0001665;6.667e-05;-999.0;0.00029969999999999997;9.333e-05;-999.0
5467;47.78019583333332;1.3275472222222222;0.0008269999999999999;0.00016;63082.7;0.00026460000000000003;9.043e-05;-999.0;0.00043;0.0001183;-999.0;0.00013230000000000002;6.47e-05;-999.0
5471;47.61099166666665;1.2495161111111113;0.0005262999999999999;0.00013000000000000002;55133.3;0.00026319999999999995;8.895e-05;-999.0;0.0001315;6.363e-05;-999.0;0.0001315;6.363e-05;-999.0
1038;47.74396250000001;1.2712222222222223;0.00031889999999999995;0.00011;56300.3;6.38e-05;5.019e-05;-999.0;0.0001594;8.25e-05;-999.0;9.57e-05;6.187e-05;-999.0
5472;47.754924999999986;1.2724530555555555;0.0009599999999999999;0.00016;63643.8;0.0007016;0.00013330000000000001;-999.0;0.00022159999999999997;7.333e-05;-999.0;3.692e-05;3.133e-05;-999.0
5474;47.529058333333325;1.419626388888889;0.0028899999999999998;0.00028;30907.8;0.0006282;0.0001278;-999.0;0.001257;0.0001826;-999.0;0.001005;0.0001643;-999.0
5476;47.70631666666665;1.232463888888889;0.0008389;0.00016;57365.5;0.00023969999999999997;8.667e-05;-999.0;0.0003995;0.0001133;-999.0;0.00019969999999999998;8e-05;-999.0
5477;47.57640416666666;1.2499466666666668;0.0019309999999999998;0.00022999999999999998;36805.3;0.00020329999999999998;7.229e-05;-999.0;0.0006097;0.0001314;-999.0;0.001118;0.0001774;-999.0
5479;47.803179166666666;1.4373719444444444;0.0014470000000000002;0.00021;33742.9;0.0009211;0.000168;-999.0;0.0002633;9.1e-05;-999.0;0.0002633;9.1e-05;-999.0
1626;47.63729999999998;1.2107194444444445;0.0016489999999999999;0.00029;22487.9;0.00044980000000000004;0.00015130000000000002;-999.0;0.00044980000000000004;0.00015130000000000002;-999.0;0.0007496;0.0001954;-999.0
5482;47.61908333333332;1.2044547222222222;0.0010429999999999999;0.00018999999999999998;38494.9;0.00029810000000000004;0.0001013;-999.0;0.0005964;0.0001457;-999.0;0.0001491;7.6e-05;-999.0
1046;47.54717499999998;1.5040702777777777;0.00322;0.00032;20775.4;0.0007152;0.0001493;-999.0;0.0007152;0.0001493;-999.0;0.0017879999999999999;0.00024180000000000002;-999.0
5483;47.576775;1.5322088888888887;0.0027;0.00028;30186.8;0.0005788;0.00012919999999999997;-999.0;0.0009645;0.0001651;-999.0;0.001157;0.0001795;-999.0
5484;47.69706666666667;1.1972958333333334;0.0006451;0.00016;44984.3;0.00011719999999999999;6.887e-05;-999.0;0.00017590000000000002;8.348e-05;-999.0;0.00035180000000000004;0.0001183;-999.0
5485;47.82945000000001;1.3151169444444444;0.001498;0.00021;56159.9;0.0004609;0.0001155;-999.0;0.0009218;0.000168;-999.0;0.00011520000000000001;5.88e-05;-999.0
