,A,A,A,A,B,B,B,B,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO
,RA,DEC,OBJID_A,pos_err,OBJID_B,ALPHA_J2000,DELTA_J2000,MAG_AUTO,Reliability,LR,duplicates,duplicates_LR,duplicates_R
OBJID_A,,,,,,,,,,,,,
5153,31.87755416666667,0.1921122222222222,5153.0,5.0,13214545.0,31.87788083222105,0.19171820015790408,21.13064956665039,0.7347361324073229,0.013751250115543756,13214604,0.004964652790290661,0.26526386759267706
5154,31.911316666666664,0.4701919444444445,5154.0,5.0,13238197.0,31.911426439171372,0.4693704961673853,20.394163131713867,0.6196805650413115,0.021983357358531165,13238179;13238209,0.0057869546420065586;0.00770499350152466,0.16312628066501442;0.21719315429367406
5155,31.95639166666666,0.4155711111111111,5155.0,5.0,13233456.0,31.95738769888944,0.4145148924555433,22.001449584960934,1.0,0.008281579160579242,,,
5156,31.943704166666667,0.2399180555555556,5156.0,5.0,13218846.0,31.944288599834596,0.2408143714326357,22.111358642578125,0.2782444496681733,0.007408700135240356,13218768;13218675;13218682;13218914,0.0069759594818366395;0.004927074673857877;0.003149444828148558;0.004165408200360927,0.261992248505026;0.18504341599420165;0.11828195593990527;0.15643792989269384
5157,31.944745833333343,0.4434941666666667,5157.0,5.0,,,,,,,,,
5158,31.973958333333314,0.3845905555555556,5158.0,5.0,13230887.0,31.97446960109452,0.3840279653813615,19.768041610717773,0.8148738807003424,0.017878052937719095,13230850,0.004061603444878199,0.1851261192996575
5159,31.98114583333333,0.3375844444444444,5159.0,5.0,13227381.0,31.982321488439325,0.3383760977612659,19.57808494567871,0.7718436886741098,0.025612641916937174,13227385,0.007571074284636148,0.22815631132589015
5160,31.79297916666667,0.17197888888888888,5160.0,5.0,13213235.0,31.793667690863504,0.17167714487399982,18.59910774230957,0.8450965672213001,0.03655428993045684,13213107,0.006700281615903018,0.15490343277869986
5161,31.72246250000001,0.4835938888888889,5161.0,5.0,,,,,,,,,
5162,31.94388749999999,0.4514947222222223,5162.0,5.0,13236744.0,31.944227754281496,0.4515042146994352,20.742408752441406,0.8028030557647955,0.01706643421701808,13236528,0.004192122404642547,0.19719694423520445
5163,31.96002083333332,0.2508158333333333,5163.0,5.0,13219937.0,31.961104747294158,0.250578163168916,19.72113609313965,1.0,0.01899138905233659,,,
5164,31.95087083333334,0.2292788888888889,5164.0,5.0,13217958.0,31.950854566650637,0.2296463634400336,20.587236404418945,0.5143388485246675,0.01797578118002422,13217955;13217682;13217779;13218025,0.0035014158510456614;0.0038947855952975417;0.0020150458934739416;0.0075622684885142235,0.1001855874299432;0.11144102825205285;0.057656263958390616;0.2163782718349458
5165,31.98663333333332,0.3945525,5165.0,5.0,13231828.0,31.986050051896072,0.394791315485142,20.63683319091797,0.5363073453656027,0.01832406922463804,13231583;13231652;13231673,0.005826294014983967;0.004516423404958861;0.005500318063161774,0.17052349225433974;0.13218630737346002;0.16098285500659767
5166,31.96676666666667,0.2462255555555556,5166.0,5.0,13219499.0,31.96608739731999,0.24768038870209885,22.05047607421875,1.0,0.007030498073719736,,,
5167,32.00176666666667,0.3600522222222222,5167.0,5.0,13228854.0,32.002206675826145,0.3597616690603231,20.74391746520996,0.6864410805260512,0.016697630541205852,13228772,0.007627298451111584,0.31355891947394876
5168,31.98347916666665,0.2537283333333333,5168.0,5.0,,,,,,,,,
5169,31.9079625,0.16497166666666666,5169.0,5.0,13212594.0,31.909257319345638,0.1648261995807425,21.925167083740234,1.0,0.009017735448360683,,,
5170,-40.30036250000006,0.5885733333333334,5170.0,5.0,5342171.0,-40.299719025794786,0.5903778229889562,18.40328788757324,1.0,0.024971215584168507,,,
5171,-40.294229166666696,0.5591711111111112,5171.0,5.0,5340105.0,-40.29551487373072,0.5603966880103097,16.949445724487305,0.7012568693008675,0.05200491965241478,5339267,0.022154667125340654,0.29874313069913255
5172,-40.25422916666668,0.5500038888888891,5172.0,5.0,5339085.0,-40.25465853661649,0.5486505900463449,17.239850997924805,0.5080552145426958,0.03582227656779688,5338416;5338434;5338444;5338493,0.012165554473820877;0.013521914125392226;0.0043965130971132605;0.004602370606147825,0.17253993828477787;0.19177672778563337;0.06235425603300855;0.06527386335388444
5173,-40.301737500000065,0.5484291666666666,5173.0,5.0,5338969.0,-40.30090929275707,0.5497412155238697,17.777721405029297,1.0,0.024675903809834112,,,
5174,-40.31478750000002,0.5563333333333333,5174.0,5.0,5339138.0,-40.31463522195389,0.5572968606349039,19.25550079345703,0.579827803298685,0.022106825306498115,5339052;5339126,0.003573387998689869;0.012446322160566993,0.09372443509585245;0.3264477616054625
5175,-40.169129166666714,0.6102138888888888,5175.0,5.0,5343684.0,-40.16971881808132,0.6112447556891487,24.18157196044922,0.5632917835697308,0.003957290306999995,5343702,0.0030680035503355177,0.43670821643026914
5176,-40.33869166666671,0.6747380555555555,5176.0,5.0,5348196.0,-40.3388622107941,0.6765790079124097,18.489368438720703,0.8229929100503198,0.029603342318455808,5347958,0.006367006826648957,0.17700708994968006
5177,-40.18791250000004,0.6829727777777778,5177.0,5.0,5348503.0,-40.18644998608971,0.6834092851562183,20.335010528564453,0.6022225576001512,0.01888291374391115,5348475,0.012472460619944144,0.3977774423998488
5178,-40.425987500000076,0.6692699999999999,5178.0,5.0,5347882.0,-40.42589234045704,0.6706509576097247,19.907814025878906,0.620176715102175,0.019035781193141595,5347477;5347531,0.005650575565578761;0.006007767560354446,0.184093069632458;0.19573021526536694
5179,-40.39024583333338,0.7307563888888889,5179.0,5.0,5351987.0,-40.39147030706329,0.7316463406110696,24.26149559020996,0.522523076514057,0.003728346713447536,5351816,0.0034069299490124324,0.4774769234859429
5180,-40.363583333333395,0.7496519444444444,5180.0,5.0,5354254.0,-40.36350263751665,0.7502673035203923,17.305498123168945,0.6185813524942139,0.03709407782046809,5354059,0.022872291470974564,0.38141864750578613
5247,37.348016666666666,-0.011936666666666668,5247.0,5.0,14306403.0,37.34764364273214,-0.013279093149064045,18.38973045349121,0.8827451220181753,0.030732114691995223,14306233,0.004082141343466011,0.1172548779818247
5248,37.44345833333333,0.03231111111111111,5248.0,5.0,,,,,,,,,
5249,37.37961250000001,-0.1453463888888889,5249.0,5.0,13184499.0,37.37879850064772,-0.14590636512881947,18.9207763671875,0.5861333817874628,0.027487505554363353,13184273;13184158;13184403,0.007009722506267373;0.005987744945675823;0.00641135879881587,0.149472724975511;0.1276804542103182;0.136713439026708
5273,-21.409329166666733,0.7110749999999999,5273.0,5.0,,,,,,,,,
5274,-21.3336833333334,0.6907363888888889,5274.0,5.0,,,,,,,,,
5275,-21.456495833333406,0.7033877777777777,5275.0,5.0,,,,,,,,,
5276,-21.332354166666725,0.6405886111111111,5276.0,5.0,,,,,,,,,
5277,-21.452479166666702,0.7987458333333334,5277.0,5.0,,,,,,,,,
5278,-21.411658333333374,0.8563383333333333,5278.0,5.0,,,,,,,,,
5279,-21.35106250000007,0.5964986111111111,5279.0,5.0,,,,,,,,,
5281,43.945541666666664,0.63768,5281.0,5.0,15105887.0,43.94606397755356,0.6375157065590586,18.760967254638672,0.9028322246460195,0.029165315195389993,15105618,0.0031389318166449,0.09716777535398043
5282,44.05986250000001,0.6609649999999999,5282.0,5.0,15108264.0,44.058544145026595,0.6614440815024812,19.133831024169922,0.6703100821621432,0.030262075454454602,15107990;15107853;15107988,0.006569695904160108;0.002952844793124203;0.00536176648484871,0.14551987380791573;0.06540601086234432;0.11876403316759683
5291,47.71504999999999,1.2976591666666666,5291.0,5.0,,,,,,,,,
5295,47.79198333333332,1.337748333333333,5295.0,5.0,,,,,,,,,
5305,47.76635416666665,1.1158369444444445,5305.0,5.0,,,,,,,,,
5354,-37.797333333333434,0.6693219444444444,5354.0,5.0,,,,,,,,,
5355,-37.58148749999997,0.5909022222222222,5355.0,5.0,4708953.0,-37.582018962613404,0.5920806370181011,21.723726272583008,0.7062444391153053,0.008142939883205148,4709029,0.0033869772845754637,0.2937555608846947
5356,-37.51082916666667,0.5242899999999999,5356.0,5.0,4699647.0,-37.511777942931865,0.5234157771338831,20.15261650085449,0.8961310826194322,0.025661167539730446,4699612,0.002974339070219605,0.1038689173805678
5371,13.47621666666666,-0.4736113888888889,5371.0,5.0,7978048.0,13.477228159627664,-0.4743016083101653,19.86447525024414,0.5133474939245486,0.018759067169539782,7977893;7977917;7978061,0.006072359873357861;0.006664223648301557;0.00504697860290031,0.16617194741206967;0.18236847695514946;0.13811208170823217
5376,13.805416666666673,0.8278086111111111,5376.0,5.0,,,,,,,,,
5377,13.858683333333314,0.8898375,5377.0,5.0,8751733.0,13.858878928558314,0.8884766828269349,20.331222534179688,0.6209780115600938,0.020050247771205326,8751874,0.012237928940290046,0.37902198843990614
5378,13.846800000000002,0.7350224999999999,5378.0,5.0,8738897.0,13.846450965119796,0.7345053048999091,20.98484992980957,0.48274612059606065,0.014189093455776418,8738699;8738730,0.007019698692042159;0.008183662499474562,0.23882655519172943;0.27842732421220984
5379,13.691525000000011,0.7017763888888888,5379.0,5.0,8735575.0,13.692354518723205,0.7011466126776071,18.567821502685547,0.9140822729485545,0.03828534345455519,8735223,0.003598570704569886,0.08591772705144561
5380,13.652970833333342,0.7094969444444444,5380.0,5.0,8736264.0,13.653345777357865,0.7088109076580718,20.23275184631348,0.6620957435830991,0.028260708307552184,8736013;8736320;8736452,0.0030595801838512334;0.00212845293755375;0.009234977023320124,0.07168026345389776;0.0498656868410721;0.21635830612193097
5386,60.102,-0.005292777777777777,5386.0,5.0,,,,,,,,,
5387,4.045787499999989,-0.2533094444444444,5387.0,5.0,13917403.0,4.046177881155473,-0.2534239602440999,19.607452392578125,1.0,0.03247087646320158,,,
5388,4.046070833333347,-0.2368641666666667,5388.0,5.0,13918971.0,4.0457180085678655,-0.2379187126396832,20.013561248779297,0.5434247687084691,0.020712833506614656,13918757;13918978;13919096,0.009712667028662763;0.0025824813043861;0.0051073833392955275,0.2548228774159687;0.06775433718818771;0.13399801668737452
5389,4.008662500000014,-0.20642083333333333,5389.0,5.0,13922359.0,4.01000068651607,-0.20692810938953385,17.620988845825195,1.0,0.020123585026978117,,,
5393,16.29172916666667,-0.7323261111111111,5393.0,5.0,8579469.0,16.29222001173666,-0.7319488719796597,20.779735565185547,0.524645518345107,0.01637660727428842,8579337;8579375,0.002871160228401299;0.011966846368301242,0.0919812828781966;0.38337319877669634
5424,22.868162499999986,0.5410725000000001,5424.0,5.0,,,,,,,,,
5425,22.841595833333315,0.5431288888888889,5425.0,5.0,10831621.0,22.84306474038102,0.5427487112403827,22.36409950256348,0.16213681173804845,0.006079582390022307,10831637;10831466;10831536;10831606;10831732;10831733;10831752;10831962,0.005352564933728374;0.003418253027682503;0.0027034515389635925;0.005127013580085324;0.002454415480220614;0.0031013338932002654;0.004270763495284256;0.004989241489779211,0.14274793189740995;0.0911616311890032;0.0720985398495881;0.13673268693208085;0.0654569796268558;0.08270969242951492;0.11389729300306306;0.13305843333443568
5426,22.88539583333332,0.5557991666666667,5426.0,5.0,,,,,,,,,
5427,22.884733333333315,0.5627880555555556,5427.0,5.0,,,,,,,,,
5428,22.88721666666666,0.5703727777777777,5428.0,5.0,10835453.0,22.888357890889303,0.5715217937645481,20.303136825561523,1.0,0.018760075968712264,,,
5429,22.90482083333333,0.5548558333333333,5429.0,5.0,,,,,,,,,
5430,22.87278333333333,0.4693958333333334,5430.0,5.0,10822213.0,22.8734191347446,0.469151150638882,20.255762100219727,0.7212183142913015,0.027249040895458158,10822040;10822206,0.007052100058136343;0.003480818205656991,0.18665257744871414;0.09212910825998444
5431,22.94090416666665,0.5117341666666667,5431.0,5.0,,,,,,,,,
5432,22.90135833333332,0.6498447222222222,5432.0,5.0,10844364.0,22.90103273756793,0.6501726638749776,22.10972785949707,0.5486707040672038,0.008380127340364448,10844225;10844401,0.0027240819706627214;0.0041693004248562525,0.17835337245785704;0.27297592347493926
5433,22.88445416666667,0.43366333333333335,5433.0,5.0,10817687.0,22.885348139373413,0.4329253176245131,18.514408111572266,0.6113913079728714,0.03978651983406868,10818020,0.0252888571221148,0.38860869202712844
5434,22.87801250000001,0.6642847222222222,5434.0,5.0,10846262.0,22.877620001391676,0.664254632503008,17.48079490661621,0.6826181218595366,0.03468028627774291,10845660;10845938,0.00498540886785074;0.011139118215161408,0.09812867203054809;0.21925320610991533
5435,22.948845833333333,0.6419644444444444,5435.0,5.0,,,,,,,,,
5436,22.824691666666666,0.4168105555555556,5436.0,5.0,10816028.0,22.8237183171847,0.4179837678901072,20.478439331054688,1.0,0.014905810017515857,,,
5437,22.91523749999999,0.4182986111111111,5437.0,5.0,10816181.0,22.915995624951854,0.4183230784690781,19.4355583190918,0.8591013534191789,0.02940228455512921,10816085,0.004822180856442591,0.1408986465808211
5438,23.04081666666667,0.6326327777777778,5438.0,5.0,,,,,,,,,
5439,23.004158333333322,0.3899994444444445,5439.0,5.0,10813408.0,23.004537421581613,0.3901998280319057,19.141826629638672,0.724174722502001,0.03723644987658329,10813180;10813254,0.00815090343325367;0.006031798338997897,0.15851882366554695;0.11730645383245206
5445,16.219024999999988,-0.8996055555555555,5445.0,5.0,8559588.0,16.219766239960787,-0.8996785780449909,21.771461486816406,0.24821375828932604,0.009383958238505064,8559608;8559421;8559649;8559669;8559691;8559731,0.005143860454764353;0.002732962692808512;0.005694012076183324;0.008916533661568403;0.0022880551759591177;0.0036465729509544908,0.13605952873425212;0.07228921143990356;0.15061151182184135;0.23584997660899218;0.06052102534597733;0.0964549877597075
5458,47.69777499999998,1.3807508333333334,5458.0,5.0,,,,,,,,,
5459,47.70157499999999,1.3669675,5459.0,5.0,,,,,,,,,
5460,47.61830416666666,1.378104166666667,5460.0,5.0,,,,,,,,,
5462,47.68389583333334,1.3255408333333334,5462.0,5.0,,,,,,,,,
5464,47.65685833333333,1.2759088888888888,5464.0,5.0,,,,,,,,,
5465,47.68064999999999,1.2797577777777778,5465.0,5.0,,,,,,,,,
5466,47.75880416666666,1.3558055555555557,5466.0,5.0,,,,,,,,,
5467,47.78019583333332,1.3275472222222222,5467.0,5.0,,,,,,,,,
5468,47.54743333333332,1.4341877777777778,5468.0,5.0,,,,,,,,,
5471,47.61099166666665,1.2495161111111113,5471.0,5.0,,,,,,,,,
5472,47.75492499999999,1.2724530555555555,5472.0,5.0,,,,,,,,,
5473,47.78870833333332,1.431415833333333,5473.0,5.0,,,,,,,,,
5474,47.52905833333333,1.4196263888888891,5474.0,5.0,,,,,,,,,
5475,47.56572083333333,1.2684061111111111,5475.0,5.0,,,,,,,,,
5476,47.70631666666665,1.232463888888889,5476.0,5.0,,,,,,,,,
5477,47.57640416666666,1.2499466666666668,5477.0,5.0,,,,,,,,,
5478,47.80937083333333,1.3863519444444443,5478.0,5.0,,,,,,,,,
5479,47.80317916666666,1.4373719444444444,5479.0,5.0,,,,,,,,,
5482,47.61908333333332,1.2044547222222222,5482.0,5.0,,,,,,,,,
5483,47.576775,1.5322088888888887,5483.0,5.0,,,,,,,,,
5484,47.69706666666667,1.1972958333333334,5484.0,5.0,,,,,,,,,
5485,47.82945000000001,1.3151169444444444,5485.0,5.0,,,,,,,,,
5486,47.80673333333334,1.4961561111111112,5486.0,5.0,,,,,,,,,
5487,47.80332083333332,1.247661666666667,5487.0,5.0,,,,,,,,,
5489,47.4652625,1.4846022222222224,5489.0,5.0,,,,,,,,,
5490,47.629466666666644,1.606156666666667,5490.0,5.0,,,,,,,,,
5491,47.84967083333333,1.2203083333333336,5491.0,5.0,,,,,,,,,
5492,47.87614583333334,1.5103336111111112,5492.0,5.0,,,,,,,,,
5493,47.6565875,1.1177377777777775,5493.0,5.0,,,,,,,,,
5494,47.85241666666667,1.1158491666666668,5494.0,5.0,,,,,,,,,
5534,44.86889583333334,-0.3332325,5534.0,5.0,,,,,,,,,
5535,44.88627916666667,-0.21183416666666668,5535.0,5.0,14681572.0,44.886576464464284,-0.21137275057363653,21.5380859375,0.3763954781930336,0.010249905957633917,14681343;14681430;14681466,0.003977208358351686;0.006795806241001953;0.006208825177155602,0.1460504367652443;0.2495545569258666;0.22799952811585555
5536,44.79330833333333,-0.313715,5536.0,5.0,14671484.0,44.791853922341005,-0.3141435210474015,20.49313735961914,0.9128091670938461,0.014440500335216188,14671317,0.0013793455381453784,0.08719083290615401
5537,44.96534166666666,-0.25589694444444444,5537.0,5.0,,,,,,,,,
5538,44.79366666666667,-0.3773094444444444,5538.0,5.0,14664275.0,44.79542558865604,-0.3771851362245502,20.87649345397949,1.0,0.011820258131102476,,,
5539,44.88907083333334,-0.4206361111111112,5539.0,5.0,14659188.0,44.890516521541,-0.4215731522469271,18.42273712158203,0.8217137471052139,0.02808018765111844,14658937,0.006092524865912132,0.17828625289478603
5540,44.9391,-0.4145555555555556,5540.0,5.0,,,,,,,,,
5541,44.73195416666667,-0.2641361111111111,5541.0,5.0,14676973.0,44.731613576829865,-0.2638649768374953,20.80206871032715,0.4487653359413022,0.016898016709508357,14676807;14676907,0.004908474119814702;0.015847969879109622,0.13035571423588213;0.42087894982281565
5542,44.77924583333333,-0.4074302777777778,5542.0,5.0,14660783.0,44.77772961557608,-0.4081247674469449,19.01875305175781,0.799075098898501,0.028237023070702735,14660385,0.007100109959254714,0.20092490110149902
5543,44.90892916666667,-0.12578555555555554,5543.0,5.0,14691296.0,44.90831255284426,-0.12699303168637638,20.89926147460937,0.5338890780844149,0.01373092386992665,14691442,0.011987758968075912,0.4661109219155851
5544,44.85828749999999,-0.11737833333333332,5544.0,5.0,14692469.0,44.85807834239315,-0.11702958804604235,20.24683952331543,0.7730557049815177,0.0289523748296204,14692042;14692295,0.003765276365341695;0.004734209832714553,0.10053642895233386;0.1264078660661484
5545,44.70496249999999,-0.21262444444444445,5545.0,5.0,14681418.0,44.704692413568274,-0.21253393396712225,21.697572708129886,1.0,0.010063172190863893,,,
5546,44.71771666666666,-0.09441083333333332,5546.0,5.0,14695515.0,44.71767224533507,-0.09463738706634726,18.51085090637207,0.5567133871172615,0.046929223796737356,14695261;14695379,0.017978352697542287;0.019389343397917185,0.21327413528909378;0.2300124775936447
5554,29.74836666666667,1.1561305555555554,5554.0,5.0,,,,,,,,,
5569,29.882366666666652,-1.3073577777777778,5569.0,5.0,,,,,,,,,
5575,29.61800416666665,1.0769441666666666,5575.0,5.0,,,,,,,,,
5577,29.729212499999992,1.0808563888888891,5577.0,5.0,,,,,,,,,
5584,-1.8751625000000445,-0.4504811111111111,5584.0,5.0,1896131.0,-1.8753173862322683,-0.4506363519744028,18.44536018371582,0.8782197202054061,0.04245657338738921,1895991,0.005887334646763198,0.12178027979459394
5585,-1.6600916666667445,-0.4778386111111112,5585.0,5.0,1893437.0,-1.6592709182395993,-0.4766559657537491,23.4085636138916,0.3015265759029376,0.004065558258018095,1893220;1893330;1893493,0.0030601418771405856;0.002865949796424048;0.0034916002457641986,0.2269587700954996;0.21255630198415373;0.258958352017409
5591,36.28367499999999,0.28555916666666664,5591.0,5.0,14164450.0,36.283643916353114,0.2853667146252076,18.3367862701416,0.5572747664370988,0.03748973692661871,14163734;14163803;14164165,0.0056146531859534625;0.00652179580567162;0.017647157833361873,0.0834602960525424;0.0969447249381886;0.26232021257217014
5592,36.39439999999999,0.30618666666666666,5592.0,5.0,14166501.0,36.394774567564724,0.3062413323387861,19.5731143951416,1.0,0.03249960729015986,,,
5593,36.29060416666667,0.31813444444444444,5593.0,5.0,14167765.0,36.29000331405005,0.3180167312458075,19.76122283935547,0.7935118957431788,0.01853783731831856,14167549;14167737,0.0018109336578673338;0.003012992618998261,0.07751699269145261;0.12897111156536853
5594,36.28680833333335,0.1816725,5594.0,5.0,14153364.0,36.28607980944012,0.18295482956346149,19.379478454589844,1.0,0.022196989336219653,,,
5595,36.44150833333333,0.20475416666666668,5595.0,5.0,14155178.0,36.44130011682473,0.20579337102425424,21.996789932250977,0.587675822112787,0.009474799306258426,14155047;14155192,0.0045357651225895485;0.0021119285336751938,0.2813314996094563;0.1309926782777567
5596,36.48510833333333,0.2301275,5596.0,5.0,14158083.0,36.48473533207918,0.2292799937524765,18.6821403503418,0.7247810715151464,0.026659854381715198,14157870;14158052;14158110,0.003968252799687615;0.0034206125005661627;0.002734600729507954,0.1078818539298987;0.09299357595511912;0.07434349859983601
5597,36.27205833333332,0.0940825,5597.0,5.0,14144614.0,36.27234346845566,0.09463237190713596,18.272306442260746,1.0,0.0347332800849363,,,
5598,36.2135625,0.3559441666666666,5598.0,5.0,14171712.0,36.21416479242793,0.3556191195423348,21.37013816833496,0.24154011919129215,0.0138300356465935,14171724;14171570;14171622;14171637;14171717;14171739;14171757,0.0071879020975150875;0.005729389340284926;0.0036734162055497605;0.006854513248914139;0.009918116797026444;0.006444773939799213;0.003619569135562675,0.1255359547678947;0.10006318273565729;0.0641558279964564;0.11971335356238332;0.17321886758093744;0.11255729958754386;0.06321539457783494
5599,36.31845833333333,0.07253833333333333,5599.0,5.0,,,,,,,,,
5600,36.161475,0.28094,5600.0,5.0,14163442.0,36.161930745296225,0.27936453293291336,20.21401023864746,1.0,0.02241645508610003,,,
5601,36.2544375,0.4183413888888889,5601.0,5.0,,,,,,,,,
5602,38.96935833333333,0.6592005555555556,5602.0,5.0,14780440.0,38.96954113876064,0.6589374529569316,20.87298011779785,0.7820039548263691,0.01746729798120009,14780385,0.004869287241157785,0.21799604517363094
5603,38.97945833333333,0.7514955555555556,5603.0,5.0,14790250.0,38.9799245665498,0.7513563031055778,23.49941444396973,0.365852029826527,0.004600236223548738,14790070;14790380,0.0034882024432793886;0.004485596321388268,0.277413133218439;0.35673483695503394
5604,39.02554583333333,0.7446016666666666,5604.0,5.0,14789570.0,39.025261924368735,0.7456779192584715,21.59194564819336,0.7817215835826724,0.008814544861994953,14789379,0.002461266177528115,0.2182784164173275
5605,38.82639583333332,0.6521266666666667,5605.0,5.0,14779708.0,38.826040325624405,0.6523660529049411,24.67233085632324,0.575082265712619,0.004438297928037664,14779883,0.0032793769032978177,0.4249177342873809
5606,39.14665,0.9028638888888888,5606.0,5.0,14810215.0,39.14656757614764,0.9035448914754316,18.83375740051269,1.0,0.028822455027270117,,,
5607,39.21324583333333,0.8475958333333333,5607.0,5.0,14803297.0,39.213861319865934,0.8483509886973757,18.350662231445312,0.44643026708350225,0.03364663600798168,14802856;14802523;14802661;14802715,0.028394197921431528;0.004200304711230409;0.006493909142706422;0.002633130606060699,0.3767398725590126;0.05573047937457586;0.08616247972922773;0.034936901253681554
5635,33.72221250000001,-0.7866341666666666,5635.0,5.0,,,,,,,,,
5638,33.731750000000005,-0.7421311111111111,5638.0,5.0,12285519.0,33.73227751710006,-0.7420377998035232,19.304027557373047,0.4840499306137597,0.02371509610386129,12285442;12285454,0.016511706550784374;0.008766275546587243,0.33702121109771094;0.17892885828852945
5639,33.71302083333333,-0.8233566666666666,5639.0,5.0,12278414.0,33.71116130676309,-0.8234077314039907,22.011194229125977,0.5608784109448817,0.006836579477448463,12278336;12278268,0.0035768148972000592;0.0017756636173166987,0.29344473539774957;0.14567685365736877
5641,33.72027916666667,-0.8258616666666666,5641.0,5.0,,,,,,,,,
5644,33.653495833333324,-0.6644769444444445,5644.0,5.0,12291739.0,33.653747219987764,-0.6658332767846071,21.399560928344727,0.7828751714176367,0.011640610055142737,12291703,0.0032284399289866923,0.21712482858236318
5645,33.750887499999976,-0.7658669444444445,5645.0,5.0,12283939.0,33.74930469402119,-0.7659249258144595,19.838939666748047,0.5759816915066595,0.015407775734560532,12283649;12283675,0.004466246518798893;0.006876438675800832,0.16695960980359434;0.25705869868974607
5653,33.61612916666667,-0.8756563888888891,5653.0,5.0,12272391.0,33.61549103605173,-0.8752998383724412,21.935598373413086,0.6187332628909907,0.010550177073628984,12272388;12272479,0.0035880143792962637;0.0029130610113983443,0.210425268572117;0.17084146853689217
5663,33.78611666666666,-0.7269841666666667,5663.0,5.0,12286682.0,33.785067067722444,-0.7260843903129686,21.503358840942386,1.0,0.008953810485332043,,,
5668,33.566487499999994,-0.8800661111111111,5668.0,5.0,12271791.0,33.567147814857805,-0.8809520340148139,20.66676902770996,0.7878738684348462,0.01623790306250918,12271948,0.0043718718177856155,0.21212613156515378
5677,33.62423749999999,-0.9154680555555555,5677.0,5.0,12267664.0,33.625850571983506,-0.9154622047205652,23.773365020751953,1.0,0.004080756095991862,,,
5678,33.51017083333332,-0.8274797222222222,5678.0,5.0,12278035.0,33.509828660707115,-0.8273484509179241,21.26307487487793,1.0,0.014160304968330924,,,
5687,33.48917916666667,-0.7878997222222223,5687.0,5.0,12282126.0,33.49030128837951,-0.7871405915333989,20.06517791748047,0.6137224340639069,0.02078924151267374,12281861;12281924,0.007388379035190454;0.005696392130820053,0.21811348732946856;0.1681640786066245
5691,33.55641666666668,-0.9096155555555556,5691.0,5.0,12268187.0,33.5560749444433,-0.9111399729186884,23.16491508483887,0.3545397452670735,0.005345433114520777,12268293;12268252,0.005242532579388809;0.0044891397248188036,0.34771479231528557;0.2977454624176409
5722,44.27487083333333,-0.18188222222222225,5722.0,5.0,14685125.0,44.27445952296135,-0.1815094025138772,19.09501838684082,0.7348199161335571,0.040260887190323384,14684880;14684713;14685033,0.005335544660163218;0.004390705611758696;0.004803004049114843,0.09738147252379245;0.08013678173925377;0.08766182960339666
5733,17.197483333333338,-0.5386836111111111,5733.0,5.0,8802070.0,17.198656735001684,-0.5396114683360599,19.692153930664066,1.0,0.019181967183701812,,,
5734,17.111683333333332,-0.6230322222222222,5734.0,5.0,,,,,,,,,
5812,-12.834379166666734,1.0981716666666663,5812.0,5.0,,,,,,,,,
5813,-18.690504166666763,-1.0757544444444445,5813.0,5.0,,,,,,,,,
5814,-18.809379166666698,-0.9750761111111113,5814.0,5.0,,,,,,,,,
5815,-18.669587500000034,-1.0775872222222225,5815.0,5.0,,,,,,,,,
5816,-18.794766666666703,-1.2948547222222222,5816.0,5.0,,,,,,,,,
5817,-18.722095833333405,-0.9277475000000001,5817.0,5.0,,,,,,,,,
5818,44.05566666666667,0.2806225,5818.0,5.0,,,,,,,,,
5819,44.02444166666666,0.2764827777777778,5819.0,5.0,15076026.0,44.02512617204476,0.2763660403796348,20.10228538513184,0.7225999650573882,0.02707521759043822,15075875,0.010393947784193275,0.27740003494261173
5820,44.07396666666665,0.21610222222222225,5820.0,5.0,15069873.0,44.07496262056007,0.2167199045408632,24.948246002197266,0.5015804242075417,0.002776522170809216,15069837,0.0027590251448498964,0.4984195757924583
5821,44.12733750000001,0.24764222222222226,5821.0,5.0,15073283.0,44.12757863498884,0.2479224003300445,21.63754653930664,0.3566753522738275,0.010122313328495895,15073182;15073146;15073177;15073394,0.004679019118263334;0.006043095974356619;0.00442287534993008;0.003112322866919153,0.16487246918195667;0.21293782513235804;0.15584684768239135;0.1096675057294664
5822,44.01402916666666,0.25137611111111113,5822.0,5.0,15073485.0,44.014930472157936,0.2502841256698777,22.86017608642578,0.27505611003484487,0.005582959742221043,15073560;15073677;15073742,0.005285817033219002;0.004417181326756233;0.0050115722508425175,0.260416757175961;0.2176216145475514;0.24690551824164275
5823,44.12018749999999,0.31885277777777776,5823.0,5.0,,,,,,,,,
5824,44.00704166666668,0.2673508333333333,5824.0,5.0,15075245.0,44.00671360857847,0.2670609312911115,19.604284286499023,0.8866014441588846,0.03243587166786999,15075002,0.004148629611215761,0.11339855584111536
5825,44.15622916666666,0.2341638888888889,5825.0,5.0,15171380.0,44.15676395003096,0.234754770333982,22.85691261291504,0.40664628846303363,0.0066610221659991675,15171381;15171418,0.004888835844764926;0.0048305255190481825,0.2984567385658127;0.29489697297115375
