RA;DEC;NH;ENERGY_SLOPE;ENERGY_SLOPE_ERROR;nufnu_5keV(erg.s-1.cm-2);nufnu_error_5keV(erg.s-1.cm-2);nufnu_0.5keV(erg.s-1.cm-2);nufnu_error_0.5keV(erg.s-1.cm-2);upper_limit_0.5keV(erg.s-1.cm-2);nufnu_1.5keV(erg.s-1.cm-2);nufnu_error_1.5keV(erg.s-1.cm-2);upper_limit_1.5keV(erg.s-1.cm-2);nufnu_4.5keV(erg.s-1.cm-2);nufnu_error_4.5keV(erg.s-1.cm-2);upper_limit_4.5keV(erg.s-1.cm-2)
01:31:03.488;+33:32:35.546;4.60E+20;2.145;+0.31/-0.21;4.2135e-15;3.6292e-16;5.36217e-14;5.66334e-15;-9.990E+02;2.00417e-14;3.42989e-15;-9.990E+02;4.60479e-15;1.65482e-15;-9.990E+02
01:32:05.583;+33:41:05.581;4.53E+20;0.617;+0.20/-0.16;3.38018e-14;3.64986e-15;1.46414e-14;2.77943e-15;-9.990E+02;2.01688e-14;3.82872e-15;-9.990E+02;3.22207e-14;5.89741e-15;-9.990E+02
01:31:46.461;+33:29:54.036;4.52E+20;0.422;+0.42/-0.28;1.35194e-14;2.78542e-15;5.41839e-15;1.78584e-15;-9.990E+02;3.97798e-15;1.85751e-15;-9.990E+02;1.26366e-14;4.16486e-15;-9.990E+02
01:31:55.926;+33:31:01.759;4.51E+20;0.8;-999/-999;3.80436e-15;1.25791e-15;1.96867e-15;1.22253e-15;-9.990E+02;3.41552e-15;1.84862e-15;-9.990E+02;3.8245e-15;2.37498e-15;-9.990E+02
01:32:03.735;+33:41:34.483;4.53E+20;-0.166;+0.38/-0.25;1.26942e-14;3.64552e-15;1.13757e-15;7.48685e-16;-9.990E+02;4.50088e-15;-3.23109e-12;2.30935e-11;1.56469e-14;5.03472e-15;-9.990E+02
01:31:12.722;+33:44:15.112;4.63E+20;0.8;-999/-999;4.74927e-15;1.40827e-15;1.49663e-15;-2.43809e-12;2.32026e-11;1.3298e-15;1.14739e-15;-9.990E+02;1.38764e-14;4.70113e-15;-9.990E+02
01:32:11.400;+33:38:52.958;4.52E+20;0.8;-999/-999;4.32822e-15;1.30669e-15;1.35783e-15;-2.252e-12;1.83706e-11;2.91692e-15;1.65331e-15;-9.990E+02;1.01517e-14;3.77919e-15;-9.990E+02
01:32:06.695;+33:41:55.242;4.53E+20;0.8;-999/-999;7.81031e-15;1.6137e-15;4.25548e-15;1.57826e-15;-9.990E+02;9.22549e-15;2.65609e-15;-9.990E+02;4.12774e-15;2.16112e-15;-9.990E+02
01:31:27.344;+33:28:48.089;4.55E+20;0.718;+0.31/-0.22;1.35661e-14;2.15136e-15;5.17784e-15;1.60918e-15;-9.990E+02;1.20752e-14;2.84466e-15;-9.990E+02;1.30543e-14;3.64307e-15;-9.990E+02
01:30:57.750;+33:32:06.026;4.60E+20;1.132;+0.08/-0.07;1.14999e-13;4.28568e-15;1.32843e-13;7.91654e-15;-9.990E+02;1.58432e-13;9.2862e-15;-9.990E+02;1.14882e-13;9.58825e-15;-9.990E+02
01:31:13.564;+33:45:07.786;4.63E+20;-0.120;+0.31/-0.22;3.74314e-14;5.87356e-15;2.78409e-15;1.15491e-15;-9.990E+02;9.80422e-15;2.90165e-15;-9.990E+02;3.31395e-14;7.07904e-15;-9.990E+02
01:31:58.429;+33:44:41.500;4.53E+20;1.030;+0.31/-0.22;1.11574e-14;1.65172e-15;7.80683e-15;2.13722e-15;-9.990E+02;1.63653e-14;3.45881e-15;-9.990E+02;1.10486e-14;3.39052e-15;-9.990E+02
01:31:52.695;+33:45:18.319;4.55E+20;0.950;+0.33/-0.23;1.21346e-14;1.84898e-15;6.62353e-15;2.04009e-15;-9.990E+02;1.64364e-14;3.61716e-15;-9.990E+02;1.19115e-14;3.66881e-15;-9.990E+02
01:31:13.800;+33:45:33.861;4.62E+20;0.701;+0.22/-0.18;2.68629e-14;3.11933e-15;5.47058e-15;1.74637e-15;-9.990E+02;2.91995e-14;4.65949e-15;-9.990E+02;2.5842e-14;5.49828e-15;-9.990E+02
01:32:15.863;+33:35:19.058;4.50E+20;0.8;-999/-999;3.49847e-15;1.22527e-15;1.20576e-15;9.40658e-16;-9.990E+02;1.57107e-15;1.22564e-15;-9.990E+02;7.03405e-15;3.21017e-15;-9.990E+02
01:32:15.861;+33:40:46.421;4.52E+20;0.793;+0.35/-0.25;1.26472e-14;2.11627e-15;3.59551e-15;1.5085e-15;-9.990E+02;1.5249e-14;3.60242e-15;-9.990E+02;1.22654e-14;3.84958e-15;-9.990E+02
01:31:56.822;+33:28:18.387;4.49E+20;0.844;+0.20/-0.16;2.55883e-14;2.73834e-15;1.30601e-14;2.63361e-15;-9.990E+02;2.70671e-14;4.2352e-15;-9.990E+02;2.48628e-14;5.01367e-15;-9.990E+02
01:32:02.307;+33:29:10.881;4.49E+20;0.8;-999/-999;4.2291e-15;1.35383e-15;1.45759e-15;1.01079e-15;-9.990E+02;5.69851e-15;2.28085e-15;-9.990E+02;2.83577e-15;1.96651e-15;-9.990E+02
01:31:49.144;+33:46:59.444;4.55E+20;1.167;+0.45/-0.28;7.46184e-15;1.35353e-15;9.29642e-15;2.63419e-15;-9.990E+02;1.08318e-14;3.06924e-15;-9.990E+02;7.49219e-15;3.10127e-15;-9.990E+02
01:32:14.209;+33:31:17.681;4.49E+20;0.670;+0.10/-0.08;1.02668e-13;5.6985e-15;4.46698e-14;4.42657e-15;-9.990E+02;7.27536e-14;6.79253e-15;-9.990E+02;9.82648e-14;9.57509e-15;-9.990E+02
01:32:16.549;+33:42:59.556;4.52E+20;1.165;+0.27/-0.20;1.21162e-14;1.54963e-15;1.71792e-14;3.34156e-15;-9.990E+02;1.5049e-14;3.41556e-15;-9.990E+02;1.21654e-14;3.37999e-15;-9.990E+02
01:32:20.891;+33:43:02.861;4.51E+20;0.280;+0.41/-0.27;1.71556e-14;3.52332e-15;5.54254e-15;1.90281e-15;-9.990E+02;3.6607e-15;1.84933e-15;-9.990E+02;1.58131e-14;4.74942e-15;-9.990E+02
01:32:02.818;+33:27:16.995;4.48E+20;0.641;+0.45/-0.29;1.11158e-14;2.36088e-15;5.03706e-15;1.83944e-15;-9.990E+02;6.9058e-15;2.52186e-15;-9.990E+02;1.06001e-14;3.87096e-15;-9.990E+02
#RA;DEC;NH;ENERGY_SLOPE;ENERGY_SLOPE_ERROR;nufnu_5keV(erg.s-1.cm-2);nufnu_error_5keV(erg.s-1.cm-2);nufnu_0.5keV(erg.s-1.cm-2);nufnu_error_0.5keV(erg.s-1.cm-2);upper_limit_0.5keV(erg.s-1.cm-2);nufnu_1.5keV(erg.s-1.cm-2);nufnu_error_1.5keV(erg.s-1.cm-2);upper_limit_1.5keV(erg.s-1.cm-2);nufnu_4.5keV(erg.s-1.cm-2);nufnu_error_4.5keV(erg.s-1.cm-2);upper_limit_4.5keV(erg.s-1.cm-2)
01:31:24.786;+33:37:28.804;4.59E+20;0.449;+0.43/-0.28;1.07365e-14;2.33937e-15;1.45974e-15;8.53461e-16;-9.990E+02;7.7587e-15;2.35664e-15;-9.990E+02;1.00352e-14;3.35291e-15;-9.990E+02
01:31:26.650;+33:35:30.990;4.58E+20;0.8;-999/-999;5.12497e-15;1.32528e-15;1.66203e-15;9.92576e-16;-9.990E+02;5.03039e-15;1.96069e-15;-9.990E+02;6.4244e-15;2.69512e-15;-9.990E+02
01:31:22.660;+33:37:57.931;4.59E+20;0.8;-999/-999;9.25884e-15;1.6167e-15;6.26853e-15;1.80559e-15;-9.990E+02;9.92805e-15;2.60326e-15;-9.990E+02;4.03572e-15;2.01381e-15;-9.990E+02
01:31:32.221;+33:34:32.822;4.56E+20;0.643;+0.29/-0.21;1.56577e-14;2.36016e-15;7.78784e-15;1.93687e-15;-9.990E+02;8.84818e-15;2.40647e-15;-9.990E+02;1.49269e-14;3.86952e-15;-9.990E+02
01:31:19.681;+33:37:15.609;4.60E+20;0.8;-999/-999;4.49582e-15;1.27759e-15;4.78943e-15;1.73382e-15;-9.990E+02;2.32623e-15;1.36666e-15;-9.990E+02;2.31157e-15;1.64912e-15;-9.990E+02
01:31:46.534;+33:36:55.858;4.55E+20;0.700;+0.06/-0.06;1.91417e-13;6.78395e-15;1.24074e-13;6.63289e-15;-9.990E+02;9.36687e-14;6.75583e-15;-9.990E+02;1.84097e-13;1.18776e-14;-9.990E+02
01:31:25.523;+33:34:38.707;4.58E+20;0.8;-999/-999;3.55564e-15;1.16366e-15;1.11808e-15;8.55331e-16;-9.990E+02;2.17488e-15;1.36995e-15;-9.990E+02;6.48384e-15;2.8691e-15;-9.990E+02
01:31:43.810;+33:34:54.104;4.54E+20;0.8;-999/-999;4.27602e-15;1.25908e-15;3.16324e-15;1.42667e-15;-9.990E+02;2.74223e-15;1.50116e-15;-9.990E+02;4.09e-15;2.23896e-15;-9.990E+02
01:31:22.558;+33:34:26.776;4.58E+20;0.8;-999/-999;3.74958e-15;1.17983e-15;1.72939e-15;1.04233e-15;-9.990E+02;2.40248e-15;-2.64313e-12;1.59211e-11;9.19084e-15;3.38673e-15;-9.990E+02
01:31:49.646;+33:34:37.872;4.53E+20;0.368;+0.33/-0.23;1.54096e-14;2.6832e-15;2.39476e-15;1.00084e-15;-9.990E+02;8.94297e-15;2.36772e-15;-9.990E+02;1.43123e-14;3.78929e-15;-9.990E+02
01:31:50.794;+33:33:19.123;4.53E+20;1.137;+0.36/-0.24;7.56262e-15;1.21212e-15;6.58411e-15;1.97254e-15;-9.990E+02;1.31708e-14;2.9542e-15;-9.990E+02;7.5578e-15;2.61729e-15;-9.990E+02
01:31:12.510;+33:33:38.232;4.59E+20;0.8;-999/-999;3.0879e-15;1.09936e-15;1.45734e-15;9.68391e-16;-9.990E+02;1.25886e-15;1.00839e-15;-9.990E+02;5.63024e-15;2.63897e-15;-9.990E+02
